CustomerID,Recency,Frequency,Monetary,Country,Customer_Region,R_Score,F_Score,M_Score,RFM_Score,Segment
15743,15,4,775.96,United Kingdom,Domestic,4,4,3,443,Loyal Customers
15744,77,1,34.8,United Kingdom,Domestic,2,1,1,211,Others
15745,18,4,1094.59,United Kingdom,Domestic,4,4,4,444,Champions
15746,133,1,196.88,United Kingdom,Domestic,2,1,1,211,Others
15747,12,3,946.64,United Kingdom,Domestic,5,3,4,534,Loyal Customers
15748,39,1,144.36,United Kingdom,Domestic,3,1,1,311,Recent Customers
15749,234,3,44534.3,United Kingdom,Domestic,1,3,5,135,Others
15750,2,8,2463.05,United Kingdom,Domestic,5,5,5,555,Champions
15752,39,7,2626.6,United Kingdom,Domestic,3,5,5,355,Others
15753,304,1,79.2,United Kingdom,Domestic,1,1,1,111,Lost
15754,50,3,458.57,United Kingdom,Domestic,3,3,2,332,Others
15755,9,6,2364.25,United Kingdom,Domestic,5,5,5,555,Champions
15756,60,4,528.01,United Kingdom,Domestic,3,4,3,343,Others
15757,65,2,714.42,United Kingdom,Domestic,3,3,3,333,Others
15758,24,1,205.25,United Kingdom,Domestic,4,1,1,411,Potential Loyalists
15759,217,3,253.04,United Kingdom,Domestic,1,3,2,132,Others
15762,64,2,583.75,United Kingdom,Domestic,3,3,3,333,Others
15763,31,2,1086.92,United Kingdom,Domestic,4,3,4,434,Loyal Customers
15764,87,6,3279.97,United Kingdom,Domestic,2,5,5,255,At Risk
15766,63,1,315.06,United Kingdom,Domestic,3,1,2,312,Recent Customers
15768,115,3,621.8299999999999,United Kingdom,Domestic,2,3,3,233,Others
15769,6,26,56252.72,United Kingdom,Domestic,5,5,5,555,Champions
15773,5,1,635.6800000000001,United Kingdom,Domestic,5,1,3,513,Recent Customers
15774,68,1,270.8,United Kingdom,Domestic,3,1,2,312,Recent Customers
15775,244,1,104.9,United Kingdom,Domestic,1,1,1,111,Lost
15776,132,1,241.62,United Kingdom,Domestic,2,1,2,212,Others
15777,240,4,1047.11,United Kingdom,Domestic,1,4,4,144,At Risk
15780,183,3,475.28000000000003,United Kingdom,Domestic,1,3,3,133,Others
15781,24,3,345.46,United Kingdom,Domestic,4,3,2,432,Loyal Customers
15782,9,3,2614.7400000000002,United Kingdom,Domestic,5,3,5,535,Loyal Customers
15783,10,1,246.3,United Kingdom,Domestic,5,1,2,512,Potential Loyalists
15785,32,5,2328.9700000000003,United Kingdom,Domestic,4,4,5,445,Champions
15786,45,3,4919.0,United Kingdom,Domestic,3,3,5,335,Others
15787,25,3,933.26,United Kingdom,Domestic,4,3,4,434,Loyal Customers
15789,357,1,351.3,United Kingdom,Domestic,1,1,2,112,Lost
15790,9,1,218.75,United Kingdom,Domestic,5,1,1,511,Potential Loyalists
15791,43,2,1612.69,United Kingdom,Domestic,3,3,4,334,Others
15793,14,3,965.61,United Kingdom,Domestic,4,3,4,434,Loyal Customers
15795,149,1,610.01,United Kingdom,Domestic,2,1,3,213,Others
15796,0,8,2708.61,United Kingdom,Domestic,5,5,5,555,Champions
15797,112,4,2207.4,United Kingdom,Domestic,2,4,5,245,At Risk
15799,75,3,884.14,United Kingdom,Domestic,2,3,3,233,Others
15800,106,2,696.89,United Kingdom,Domestic,2,3,3,233,Others
15801,45,3,1063.95,United Kingdom,Domestic,3,3,4,334,Others
15802,142,1,451.42,United Kingdom,Domestic,2,1,2,212,Others
15803,50,1,415.82000000000005,United Kingdom,Domestic,3,1,2,312,Recent Customers
15804,0,13,4206.39,United Kingdom,Domestic,5,5,5,555,Champions
15805,22,17,5488.18,United Kingdom,Domestic,4,5,5,455,Champions
15806,45,3,784.58,United Kingdom,Domestic,3,3,3,333,Others
15807,49,3,903.9,United Kingdom,Domestic,3,3,4,334,Others
15808,305,4,3651.27,United Kingdom,Domestic,1,4,5,145,At Risk
15809,35,5,515.77,United Kingdom,Domestic,3,4,3,343,Others
15810,78,4,1391.98,United Kingdom,Domestic,2,4,4,244,At Risk
15811,21,6,2218.62,United Kingdom,Domestic,4,5,5,455,Champions
15812,106,5,1801.14,United Kingdom,Domestic,2,4,4,244,At Risk
15813,207,2,1303.9099999999999,United Kingdom,Domestic,1,3,4,134,Others
15814,16,4,1945.33,United Kingdom,Domestic,4,4,4,444,Champions
15815,63,5,2100.6,United Kingdom,Domestic,3,4,5,345,Others
15819,48,4,1905.45,United Kingdom,Domestic,3,4,4,344,Others
15820,319,1,206.98,United Kingdom,Domestic,1,1,1,111,Lost
15821,43,2,570.96,United Kingdom,Domestic,3,3,3,333,Others
15822,2,2,885.47,United Kingdom,Domestic,5,3,3,533,Loyal Customers
15823,371,1,15.0,United Kingdom,Domestic,1,1,1,111,Lost
15825,171,1,532.94,United Kingdom,Domestic,2,1,3,213,Others
15826,55,3,1654.31,United Kingdom,Domestic,3,3,4,334,Others
15827,72,14,1836.0900000000001,United Kingdom,Domestic,2,5,4,254,At Risk
15829,98,2,636.14,United Kingdom,Domestic,2,3,3,233,Others
15830,37,1,576.0,United Kingdom,Domestic,3,1,3,313,Recent Customers
15831,57,3,794.64,United Kingdom,Domestic,3,3,3,333,Others
15832,253,1,836.79,United Kingdom,Domestic,1,1,3,113,Lost
15834,69,4,2225.15,United Kingdom,Domestic,3,4,5,345,Others
15835,43,4,954.09,United Kingdom,Domestic,3,4,4,344,Others
15836,49,1,137.37,United Kingdom,Domestic,3,1,1,311,Recent Customers
15837,64,1,391.98,United Kingdom,Domestic,3,1,2,312,Recent Customers
15838,10,19,33643.08,United Kingdom,Domestic,5,5,5,555,Champions
15839,32,3,1048.49,United Kingdom,Domestic,4,3,4,434,Loyal Customers
15840,58,2,355.56,United Kingdom,Domestic,3,3,2,332,Others
15841,72,4,1224.06,United Kingdom,Domestic,2,4,4,244,At Risk
15843,303,1,118.95000000000002,United Kingdom,Domestic,1,1,1,111,Lost
15844,45,1,130.73999999999998,United Kingdom,Domestic,3,1,1,311,Recent Customers
15845,17,8,3711.77,United Kingdom,Domestic,4,5,5,455,Champions
15847,37,2,389.27,United Kingdom,Domestic,3,3,2,332,Others
15850,18,2,234.88,United Kingdom,Domestic,4,3,1,431,Loyal Customers
15852,186,2,160.71,United Kingdom,Domestic,1,3,1,131,Others
15853,51,1,110.8,United Kingdom,Domestic,3,1,1,311,Recent Customers
15854,3,12,2969.12,United Kingdom,Domestic,5,5,5,555,Champions
15855,136,5,712.24,United Kingdom,Domestic,2,4,3,243,At Risk
15856,3,27,16143.64,United Kingdom,Domestic,5,5,5,555,Champions
15857,18,1,297.0,United Kingdom,Domestic,4,1,2,412,Potential Loyalists
15858,15,5,1427.57,United Kingdom,Domestic,4,4,4,444,Champions
15860,40,8,965.16,United Kingdom,Domestic,3,5,4,354,Others
15861,11,8,3146.92,United Kingdom,Domestic,5,5,5,555,Champions
15862,7,4,832.88,United Kingdom,Domestic,5,4,3,543,Loyal Customers
15863,25,2,68.84,United Kingdom,Domestic,4,3,1,431,Loyal Customers
15864,21,6,1936.3200000000002,United Kingdom,Domestic,4,5,4,454,Champions
15865,40,3,895.13,United Kingdom,Domestic,3,3,4,334,Others
15866,100,1,211.89,United Kingdom,Domestic,2,1,1,211,Others
15867,4,15,3810.14,United Kingdom,Domestic,5,5,5,555,Champions
15869,276,2,149.64,United Kingdom,Domestic,1,3,1,131,Others
15870,32,1,351.44,United Kingdom,Domestic,4,1,2,412,Potential Loyalists
15872,14,2,316.25,United Kingdom,Domestic,4,3,2,432,Loyal Customers
15874,63,7,4405.88,United Kingdom,Domestic,3,5,5,355,Others
15877,1,2,490.33,United Kingdom,Domestic,5,3,3,533,Loyal Customers
15880,368,1,329.03000000000003,United Kingdom,Domestic,1,1,2,112,Lost
15881,311,5,501.39000000000004,United Kingdom,Domestic,1,4,3,143,At Risk
15882,198,4,516.36,United Kingdom,Domestic,1,4,3,143,At Risk
15883,1,2,396.48,United Kingdom,Domestic,5,3,2,532,Loyal Customers
15885,92,3,379.35,United Kingdom,Domestic,2,3,2,232,Others
15886,59,1,181.09,United Kingdom,Domestic,3,1,1,311,Recent Customers
15888,80,1,168.31,United Kingdom,Domestic,2,1,1,211,Others
15889,156,2,420.07,United Kingdom,Domestic,2,3,2,232,Others
15891,226,1,511.68,United Kingdom,Domestic,1,1,3,113,Lost
15894,252,2,258.25,United Kingdom,Domestic,1,3,2,132,Others
15895,149,1,179.17,United Kingdom,Domestic,2,1,1,211,Others
15897,193,2,208.59,United Kingdom,Domestic,1,3,1,131,Others
15898,0,5,1383.83,United Kingdom,Domestic,5,4,4,544,Champions
15899,368,1,56.25,United Kingdom,Domestic,1,1,1,111,Lost
15900,23,1,337.28,United Kingdom,Domestic,4,1,2,412,Potential Loyalists
15901,16,3,351.73,United Kingdom,Domestic,4,3,2,432,Loyal Customers
15903,9,7,5126.76,United Kingdom,Domestic,5,5,5,555,Champions
15904,7,1,164.68,United Kingdom,Domestic,5,1,1,511,Potential Loyalists
15906,19,7,1567.69,United Kingdom,Domestic,4,5,4,454,Champions
15907,3,3,882.72,United Kingdom,Domestic,5,3,3,533,Loyal Customers
15909,173,1,191.94,United Kingdom,Domestic,2,1,1,211,Others
15910,0,8,1228.88,United Kingdom,Domestic,5,5,4,554,Champions
15912,177,2,264.62,United Kingdom,Domestic,2,3,2,232,Others
15916,15,8,1502.8600000000001,United Kingdom,Domestic,4,5,4,454,Champions
15917,247,1,123.1,United Kingdom,Domestic,1,1,1,111,Lost
15918,190,2,334.23,United Kingdom,Domestic,1,3,2,132,Others
15919,19,2,525.69,United Kingdom,Domestic,4,3,3,433,Loyal Customers
15920,153,4,167.5,United Kingdom,Domestic,2,4,1,241,At Risk
15921,172,1,323.03000000000003,United Kingdom,Domestic,2,1,2,212,Others
15922,372,1,369.5,United Kingdom,Domestic,1,1,2,112,Lost
15923,372,1,127.08,United Kingdom,Domestic,1,1,1,111,Lost
15925,193,1,207.15,United Kingdom,Domestic,1,1,1,111,Lost
15930,66,1,426.63,United Kingdom,Domestic,3,1,2,312,Recent Customers
15932,3,8,2495.87,United Kingdom,Domestic,5,5,5,555,Champions
15933,20,3,1107.46,United Kingdom,Domestic,4,3,4,434,Loyal Customers
15935,238,2,416.86,United Kingdom,Domestic,1,3,2,132,Others
15937,63,1,145.35,United Kingdom,Domestic,3,1,1,311,Recent Customers
15938,111,5,404.58,United Kingdom,Domestic,2,4,2,242,At Risk
15939,89,15,6115.01,United Kingdom,Domestic,2,5,5,255,At Risk
15940,310,1,35.8,United Kingdom,Domestic,1,1,1,111,Lost
15942,133,1,337.44,United Kingdom,Domestic,2,1,2,212,Others
15944,276,1,325.1,United Kingdom,Domestic,1,1,2,112,Lost
15945,364,1,181.0,United Kingdom,Domestic,1,1,1,111,Lost
15947,82,1,1708.24,United Kingdom,Domestic,2,1,4,214,Others
15948,7,2,955.24,United Kingdom,Domestic,5,3,4,534,Loyal Customers
15949,16,2,364.72,United Kingdom,Domestic,4,3,2,432,Loyal Customers
15950,31,4,1744.71,United Kingdom,Domestic,4,4,4,444,Champions
15951,8,2,708.22,United Kingdom,Domestic,5,3,3,533,Loyal Customers
15952,33,4,781.91,United Kingdom,Domestic,3,4,3,343,Others
15953,14,8,1657.28,United Kingdom,Domestic,4,5,4,454,Champions
15955,23,14,4416.26,United Kingdom,Domestic,4,5,5,455,Champions
15957,31,1,428.89,United Kingdom,Domestic,4,1,2,412,Potential Loyalists
15958,73,1,104.35,United Kingdom,Domestic,2,1,1,211,Others
15963,19,2,470.76,United Kingdom,Domestic,4,3,3,433,Loyal Customers
15965,16,4,808.87,United Kingdom,Domestic,4,4,3,443,Loyal Customers
15967,22,2,397.68,United Kingdom,Domestic,4,3,2,432,Loyal Customers
15969,2,3,666.1,United Kingdom,Domestic,5,3,3,533,Loyal Customers
15970,303,1,314.1,United Kingdom,Domestic,1,1,2,112,Lost
15971,17,12,4199.85,United Kingdom,Domestic,4,5,5,455,Champions
15973,366,1,307.82000000000005,United Kingdom,Domestic,1,1,2,112,Lost
15974,38,7,3442.15,United Kingdom,Domestic,3,5,5,355,Others
15975,83,1,371.01,United Kingdom,Domestic,2,1,2,212,Others
15976,164,2,427.64,United Kingdom,Domestic,2,3,2,232,Others
15977,16,2,1054.73,United Kingdom,Domestic,4,3,4,434,Loyal Customers
15978,76,1,1098.78,United Kingdom,Domestic,2,1,4,214,Others
15980,88,3,2398.86,United Kingdom,Domestic,2,3,5,235,Others
15981,24,8,3408.48,United Kingdom,Domestic,4,5,5,455,Champions
15983,21,4,1465.12,United Kingdom,Domestic,4,4,4,444,Champions
15984,2,10,2780.63,United Kingdom,Domestic,5,5,5,555,Champions
15985,122,2,1142.42,United Kingdom,Domestic,2,3,4,234,Others
15986,29,1,168.12,United Kingdom,Domestic,4,1,1,411,Potential Loyalists
15987,11,7,1432.77,United Kingdom,Domestic,5,5,4,554,Champions
15988,18,1,156.78,United Kingdom,Domestic,4,1,1,411,Potential Loyalists
15990,43,2,792.11,United Kingdom,Domestic,3,3,3,333,Others
15992,3,1,41.989999999999995,United Kingdom,Domestic,5,1,1,511,Potential Loyalists
15993,8,7,2777.67,United Kingdom,Domestic,5,5,5,555,Champions
15994,54,1,414.27,United Kingdom,Domestic,3,2,2,322,Recent Customers
15996,87,6,1032.58,United Kingdom,Domestic,2,5,4,254,At Risk
15998,36,5,3080.22,United Kingdom,Domestic,3,4,5,345,Others
16000,2,3,12393.7,United Kingdom,Domestic,5,3,5,535,Loyal Customers
16003,29,5,2735.37,United Kingdom,Domestic,4,4,5,445,Champions
16005,11,4,578.71,United Kingdom,Domestic,5,4,3,543,Loyal Customers
16006,210,1,101.4,United Kingdom,Domestic,1,2,1,121,Others
16007,47,4,1693.81,United Kingdom,Domestic,3,4,4,344,Others
16008,23,3,478.78,United Kingdom,Domestic,4,3,3,433,Loyal Customers
16009,21,4,972.11,United Kingdom,Domestic,4,4,4,444,Champions
16010,245,3,392.4,United Kingdom,Domestic,1,4,2,142,At Risk
16011,7,16,3352.96,United Kingdom,Domestic,5,5,5,555,Champions
16012,34,3,1415.29,United Kingdom,Domestic,3,4,4,344,Others
16013,3,47,37130.6,United Kingdom,Domestic,5,5,5,555,Champions
16014,37,3,646.83,United Kingdom,Domestic,3,4,3,343,Others
16015,3,3,704.55,United Kingdom,Domestic,5,4,3,543,Loyal Customers
16016,2,8,1465.51,United Kingdom,Domestic,5,5,4,554,Champions
16017,46,1,211.88,United Kingdom,Domestic,3,2,1,321,Recent Customers
16018,38,2,408.90000000000003,United Kingdom,Domestic,3,3,2,332,Others
16019,46,9,3786.2400000000002,United Kingdom,Domestic,3,5,5,355,Others
16020,16,3,851.01,United Kingdom,Domestic,4,4,3,443,Loyal Customers
16022,259,1,602.63,United Kingdom,Domestic,1,2,3,123,Others
16023,45,3,719.81,United Kingdom,Domestic,3,4,3,343,Others
16024,11,1,251.03,United Kingdom,Domestic,5,2,2,522,Potential Loyalists
16025,29,1,439.65999999999997,United Kingdom,Domestic,4,2,2,422,Potential Loyalists
16026,42,1,236.09,United Kingdom,Domestic,3,2,1,321,Recent Customers
16027,91,6,934.62,United Kingdom,Domestic,2,5,4,254,At Risk
16029,38,63,80850.84,United Kingdom,Domestic,3,5,5,355,Others
16030,309,1,331.24,United Kingdom,Domestic,1,2,2,122,Others
16031,91,2,547.9,United Kingdom,Domestic,2,3,3,233,Others
16033,5,20,8778.82,United Kingdom,Domestic,5,5,5,555,Champions
16034,195,3,437.7,United Kingdom,Domestic,1,4,2,142,At Risk
16036,86,2,758.92,United Kingdom,Domestic,2,3,3,233,Others
16037,269,3,855.02,United Kingdom,Domestic,1,4,3,143,At Risk
16038,7,3,471.78000000000003,United Kingdom,Domestic,5,4,3,543,Loyal Customers
16040,64,3,1313.55,United Kingdom,Domestic,3,4,4,344,Others
16041,30,3,3166.4,United Kingdom,Domestic,4,4,5,445,Champions
16042,21,5,1177.47,United Kingdom,Domestic,4,4,4,444,Champions
16043,37,4,773.99,United Kingdom,Domestic,3,4,3,343,Others
16045,119,4,1340.7,United Kingdom,Domestic,2,4,4,244,At Risk
16048,372,2,256.44,United Kingdom,Domestic,1,3,2,132,Others
16049,39,3,1074.81,United Kingdom,Domestic,3,4,4,344,Others
16050,173,1,137.9,United Kingdom,Domestic,2,2,1,221,Others
16052,53,1,362.06,United Kingdom,Domestic,3,2,2,322,Recent Customers
16053,32,2,1511.95,United Kingdom,Domestic,4,3,4,434,Loyal Customers
16054,144,1,783.9,United Kingdom,Domestic,2,2,3,223,Others
16055,220,1,134.8,United Kingdom,Domestic,1,2,1,121,Others
16056,44,1,650.75,United Kingdom,Domestic,3,2,3,323,Recent Customers
16057,15,7,2263.12,United Kingdom,Domestic,4,5,5,455,Champions
16059,65,6,1453.16,United Kingdom,Domestic,3,5,4,354,Others
16062,9,4,1153.62,United Kingdom,Domestic,5,4,4,544,Champions
16063,259,1,335.32,United Kingdom,Domestic,1,2,2,122,Others
16065,364,1,367.14,United Kingdom,Domestic,1,2,2,122,Others
16066,16,5,1521.04,United Kingdom,Domestic,4,4,4,444,Champions
16070,21,2,852.15,United Kingdom,Domestic,4,3,3,433,Loyal Customers
16071,44,1,326.24,United Kingdom,Domestic,3,2,2,322,Recent Customers
16072,287,1,584.3199999999999,United Kingdom,Domestic,1,2,3,123,Others
16073,296,1,122.39999999999999,United Kingdom,Domestic,1,2,1,121,Others
16076,2,10,2234.73,United Kingdom,Domestic,5,5,5,555,Champions
16078,283,1,79.2,United Kingdom,Domestic,1,2,1,121,Others
16079,16,3,1352.0,United Kingdom,Domestic,4,4,4,444,Champions
16080,81,2,217.16,United Kingdom,Domestic,2,3,1,231,Others
16081,55,5,2799.42,United Kingdom,Domestic,3,4,5,345,Others
16083,100,2,1317.62,United Kingdom,Domestic,2,3,4,234,Others
16084,298,1,436.18,United Kingdom,Domestic,1,2,2,122,Others
16085,22,5,981.51,United Kingdom,Domestic,4,4,4,444,Champions
16086,58,5,1121.39,United Kingdom,Domestic,3,4,4,344,Others
16091,154,2,315.06,United Kingdom,Domestic,2,3,2,232,Others
16092,114,3,817.86,United Kingdom,Domestic,2,4,3,243,At Risk
16093,106,1,17.0,United Kingdom,Domestic,2,2,1,221,Others
16094,11,4,1078.23,United Kingdom,Domestic,5,4,4,544,Champions
16096,263,1,320.62,United Kingdom,Domestic,1,2,2,122,Others
16097,239,1,185.04999999999998,United Kingdom,Domestic,1,2,1,121,Others
16098,87,7,2005.63,United Kingdom,Domestic,2,5,5,255,At Risk
16099,49,3,731.9,United Kingdom,Domestic,3,4,3,343,Others
16101,70,1,1290.7,United Kingdom,Domestic,3,2,4,324,Recent Customers
16102,41,3,1842.14,United Kingdom,Domestic,3,4,4,344,Others
16103,6,6,1429.64,United Kingdom,Domestic,5,5,4,554,Champions
16104,61,1,298.21,United Kingdom,Domestic,3,2,2,322,Recent Customers
16105,248,1,336.96,United Kingdom,Domestic,1,2,2,122,Others
16106,65,1,108.38,United Kingdom,Domestic,3,2,1,321,Recent Customers
16107,17,7,3204.1600000000003,United Kingdom,Domestic,4,5,5,455,Champions
16108,84,1,842.5,United Kingdom,Domestic,2,2,3,223,Others
16109,218,2,611.88,United Kingdom,Domestic,1,3,3,133,Others
16110,44,3,1320.95,United Kingdom,Domestic,3,4,4,344,Others
16112,142,4,195.73999999999998,United Kingdom,Domestic,2,4,1,241,At Risk
16113,182,1,161.38,United Kingdom,Domestic,1,2,1,121,Others
16114,170,1,135.75000000000003,United Kingdom,Domestic,2,2,1,221,Others
16115,9,8,1660.8799999999999,United Kingdom,Domestic,5,5,4,554,Champions
16116,211,1,612.78,United Kingdom,Domestic,1,2,3,123,Others
16117,189,1,232.21,United Kingdom,Domestic,1,2,1,121,Others
16119,7,2,423.36,United Kingdom,Domestic,5,3,2,532,Loyal Customers
16120,58,4,1309.14,United Kingdom,Domestic,3,4,4,344,Others
16121,56,2,854.66,United Kingdom,Domestic,3,3,3,333,Others
16122,72,4,684.4200000000001,United Kingdom,Domestic,2,4,3,243,At Risk
16123,51,1,307.78,United Kingdom,Domestic,3,2,2,322,Recent Customers
16124,316,1,249.0,United Kingdom,Domestic,1,2,2,122,Others
16125,366,1,289.35,United Kingdom,Domestic,1,2,2,122,Others
16126,28,4,6287.77,United Kingdom,Domestic,4,4,5,445,Champions
16127,38,1,656.25,United Kingdom,Domestic,3,2,3,323,Recent Customers
16128,17,5,1880.22,United Kingdom,Domestic,4,4,4,444,Champions
16131,51,6,3506.54,United Kingdom,Domestic,3,5,5,355,Others
16133,3,33,14589.04,United Kingdom,Domestic,5,5,5,555,Champions
16134,21,2,618.09,United Kingdom,Domestic,4,3,3,433,Loyal Customers
16135,262,1,517.55,United Kingdom,Domestic,1,2,3,123,Others
16136,59,3,709.38,United Kingdom,Domestic,3,4,3,343,Others
16139,18,3,635.41,United Kingdom,Domestic,4,4,3,443,Loyal Customers
16140,65,2,725.18,United Kingdom,Domestic,3,3,3,333,Others
16141,87,1,620.4,United Kingdom,Domestic,2,2,3,223,Others
16142,249,1,535.34,United Kingdom,Domestic,1,2,3,123,Others
16143,2,6,2424.94,United Kingdom,Domestic,5,5,5,555,Champions
16144,246,1,175.2,United Kingdom,Domestic,1,2,1,121,Others
16145,8,11,3799.4900000000002,United Kingdom,Domestic,5,5,5,555,Champions
16146,156,3,734.13,United Kingdom,Domestic,2,4,3,243,At Risk
16147,133,1,375.0,United Kingdom,Domestic,2,2,2,222,Others
16148,295,1,76.32000000000001,United Kingdom,Domestic,1,2,1,121,Others
16149,4,2,280.52,United Kingdom,Domestic,5,3,2,532,Loyal Customers
16150,42,5,2053.02,United Kingdom,Domestic,3,4,5,345,Others
16152,268,1,1829.04,United Kingdom,Domestic,1,2,4,124,Others
16153,49,5,1824.23,United Kingdom,Domestic,3,4,4,344,Others
16156,8,9,3092.04,United Kingdom,Domestic,5,5,5,555,Champions
16157,15,3,656.69,United Kingdom,Domestic,4,4,3,443,Loyal Customers
16159,281,1,348.2,United Kingdom,Domestic,1,2,2,122,Others
16160,64,2,1025.44,United Kingdom,Domestic,3,3,4,334,Others
16161,1,19,5533.67,United Kingdom,Domestic,5,5,5,555,Champions
16162,251,1,37.4,United Kingdom,Domestic,1,2,1,121,Others
16163,231,2,856.6,United Kingdom,Domestic,1,3,3,133,Others
16164,16,3,822.48,United Kingdom,Domestic,4,4,3,443,Loyal Customers
16168,10,27,3787.6,United Kingdom,Domestic,5,5,5,555,Champions
16169,7,4,1822.97,United Kingdom,Domestic,5,4,4,544,Champions
16170,50,6,1885.05,United Kingdom,Domestic,3,5,4,354,Others
16171,58,1,73.2,United Kingdom,Domestic,3,2,1,321,Recent Customers
16172,94,5,1140.21,United Kingdom,Domestic,2,4,4,244,At Risk
16173,15,6,1418.32,United Kingdom,Domestic,4,5,4,454,Champions
16174,125,3,1009.5500000000001,United Kingdom,Domestic,2,4,4,244,At Risk
16175,93,4,1037.59,United Kingdom,Domestic,2,4,4,244,At Risk
16177,49,1,331.95,United Kingdom,Domestic,3,2,2,322,Recent Customers
16178,137,1,197.9,United Kingdom,Domestic,2,2,1,221,Others
16179,60,1,215.83,United Kingdom,Domestic,3,2,1,321,Recent Customers
16180,99,8,10254.18,United Kingdom,Domestic,2,5,5,255,At Risk
16181,72,1,305.54,United Kingdom,Domestic,2,2,2,222,Others
16182,71,4,6617.65,United Kingdom,Domestic,2,4,5,245,At Risk
16183,66,1,338.71000000000004,United Kingdom,Domestic,3,2,2,322,Recent Customers
16184,63,6,1158.79,United Kingdom,Domestic,3,5,4,354,Others
16185,16,2,529.41,United Kingdom,Domestic,4,3,3,433,Loyal Customers
16186,22,12,4006.94,United Kingdom,Domestic,4,5,5,455,Champions
16187,31,15,6911.4400000000005,United Kingdom,Domestic,4,5,5,455,Champions
16188,44,4,981.86,United Kingdom,Domestic,3,4,4,344,Others
16189,15,2,215.48,United Kingdom,Domestic,4,3,1,431,Loyal Customers
16190,39,1,215.08,United Kingdom,Domestic,3,2,1,321,Recent Customers
16191,2,13,5180.52,United Kingdom,Domestic,5,5,5,555,Champions
16193,236,1,314.45,United Kingdom,Domestic,1,2,2,122,Others
16198,74,1,400.68100000000004,United Kingdom,Domestic,2,2,2,222,Others
16200,3,2,1068.8700000000001,United Kingdom,Domestic,5,3,4,534,Loyal Customers
16201,2,4,1863.47,United Kingdom,Domestic,5,4,4,544,Champions
16202,360,1,365.27,United Kingdom,Domestic,1,2,2,122,Others
16203,58,4,592.9,United Kingdom,Domestic,3,4,3,343,Others
16204,22,1,384.18,United Kingdom,Domestic,4,2,2,422,Potential Loyalists
16205,30,4,757.63,United Kingdom,Domestic,4,4,3,443,Loyal Customers
16206,54,4,537.0600000000001,United Kingdom,Domestic,3,4,3,343,Others
16207,24,1,394.38,United Kingdom,Domestic,4,2,2,422,Potential Loyalists
16208,44,2,664.26,United Kingdom,Domestic,3,3,3,333,Others
16209,88,5,2262.62,United Kingdom,Domestic,2,4,5,245,At Risk
16210,1,18,21086.3,United Kingdom,Domestic,5,5,5,555,Champions
16211,88,1,547.02,United Kingdom,Domestic,2,2,3,223,Others
16212,18,2,690.34,United Kingdom,Domestic,4,3,3,433,Loyal Customers
16213,78,1,159.0,United Kingdom,Domestic,2,2,1,221,Others
16214,170,3,1062.75,United Kingdom,Domestic,2,4,4,244,At Risk
16215,80,1,242.35,United Kingdom,Domestic,2,2,2,222,Others
16216,266,1,914.9300000000001,United Kingdom,Domestic,1,2,4,124,Others
16217,234,2,304.25,United Kingdom,Domestic,1,3,2,132,Others
16218,29,7,3084.68,United Kingdom,Domestic,4,5,5,455,Champions
16221,36,3,860.86,United Kingdom,Domestic,3,4,3,343,Others
16222,317,1,773.5500000000001,United Kingdom,Domestic,1,2,3,123,Others
16224,56,4,1295.3,United Kingdom,Domestic,3,4,4,344,Others
16225,44,5,1096.32,United Kingdom,Domestic,3,4,4,344,Others
16226,202,3,255.12,United Kingdom,Domestic,1,4,2,142,At Risk
16227,224,1,314.22,United Kingdom,Domestic,1,2,2,122,Others
16229,86,2,1010.6,United Kingdom,Domestic,2,3,4,234,Others
16230,189,2,542.03,United Kingdom,Domestic,1,3,3,133,Others
16232,43,4,990.88,United Kingdom,Domestic,3,4,4,344,Others
16233,70,3,536.6800000000001,United Kingdom,Domestic,3,4,3,343,Others
16235,40,5,867.31,United Kingdom,Domestic,3,4,3,343,Others
16236,77,1,432.2,United Kingdom,Domestic,2,2,2,222,Others
16239,56,2,414.2,United Kingdom,Domestic,3,3,2,332,Others
16240,23,2,3718.8,United Kingdom,Domestic,4,3,5,435,Loyal Customers
16241,9,13,2590.31,United Kingdom,Domestic,5,5,5,555,Champions
16242,7,7,3579.86,United Kingdom,Domestic,5,5,5,555,Champions
16243,33,2,409.1,United Kingdom,Domestic,3,3,2,332,Others
16244,211,2,1522.75,United Kingdom,Domestic,1,3,4,134,Others
16245,23,3,1413.66,United Kingdom,Domestic,4,4,4,444,Champions
16247,169,1,114.56,United Kingdom,Domestic,2,2,1,221,Others
16248,61,1,152.94,United Kingdom,Domestic,3,2,1,321,Recent Customers
16249,52,5,1800.07,United Kingdom,Domestic,3,4,4,344,Others
16250,260,2,389.44,United Kingdom,Domestic,1,3,2,132,Others
16253,66,2,3683.86,United Kingdom,Domestic,3,3,5,335,Others
16255,16,8,2619.91,United Kingdom,Domestic,4,5,5,455,Champions
16256,266,1,752.4300000000001,United Kingdom,Domestic,1,2,3,123,Others
16257,176,1,46.95,United Kingdom,Domestic,2,2,1,221,Others
16258,44,5,5203.51,United Kingdom,Domestic,3,4,5,345,Others
16260,50,1,1035.45,United Kingdom,Domestic,3,2,4,324,Recent Customers
16261,16,4,728.54,United Kingdom,Domestic,4,4,3,443,Loyal Customers
16265,8,9,5447.0,United Kingdom,Domestic,5,5,5,555,Champions
16266,73,7,861.89,United Kingdom,Domestic,2,5,3,253,At Risk
