CustomerID,Recency,Frequency,Monetary,Country,Customer_Region,Cluster,Segment,PCA1,PCA2
15814,16,4,1945.33,United Kingdom,Domestic,1,Loyal Customers,1.036555726031765,-0.09421999546015418
15815,63,5,2100.6,United Kingdom,Domestic,1,Loyal Customers,0.7639355926674167,0.7891188543404629
15819,48,4,1905.45,United Kingdom,Domestic,1,Loyal Customers,0.6483214078041927,0.5259202069048292
15820,319,1,206.98,United Kingdom,Domestic,3,At-Risk,-1.9007122386222317,0.48142514575787665
15821,43,2,570.96,United Kingdom,Domestic,0,Potential Loyalists,-0.345509965962003,-0.17160674347662444
15822,2,2,885.47,United Kingdom,Domestic,0,Potential Loyalists,0.8220619779323687,-1.6039963089940779
15823,371,1,15.0,United Kingdom,Domestic,3,At-Risk,-3.169344988357742,-0.3659796879582514
15825,171,1,532.94,United Kingdom,Domestic,3,At-Risk,-1.2322168647577227,0.45763284185349146
15826,55,3,1654.31,United Kingdom,Domestic,1,Loyal Customers,0.331832256894976,0.46875280257955837
15827,72,14,1836.09,United Kingdom,Domestic,1,Loyal Customers,1.482047313721958,1.1660540941325497
15829,98,2,636.14,United Kingdom,Domestic,3,At-Risk,-0.5842848092555342,0.34864683290096976
15830,37,1,576.0,United Kingdom,Domestic,0,Potential Loyalists,-0.6557231051343265,-0.4093425258882537
15831,57,3,794.64,United Kingdom,Domestic,1,Loyal Customers,-0.02769616039445362,0.22201511646001598
15832,253,1,836.79,United Kingdom,Domestic,3,At-Risk,-1.1582107064463947,0.8533055021570881
15834,69,4,2225.15,United Kingdom,Domestic,1,Loyal Customers,0.594246046775846,0.7940279546908028
15835,43,4,954.09,United Kingdom,Domestic,1,Loyal Customers,0.35942347533296,0.20967639074021954
15836,49,1,137.37,United Kingdom,Domestic,3,At-Risk,-1.4301380128452608,-0.7680897863104762
15837,64,1,391.98,United Kingdom,Domestic,3,At-Risk,-1.0295334513096632,-0.23131408597885728
15838,10,19,33643.08,United Kingdom,Domestic,2,VIP / Champions,3.795998357361565,1.2150094744275959
15839,32,3,1048.49,United Kingdom,Domestic,1,Loyal Customers,0.30505421162365565,-0.01124149519462873
15840,58,2,355.56,United Kingdom,Domestic,3,At-Risk,-0.6741997988491187,-0.17024797796264182
15841,72,4,1224.06,United Kingdom,Domestic,1,Loyal Customers,0.2963497785979231,0.6007819662417282
15843,303,1,118.95000000000002,United Kingdom,Domestic,3,At-Risk,-2.1430494822651696,0.2500162328206478
15844,45,1,130.73999999999998,United Kingdom,Domestic,3,At-Risk,-1.423586892613682,-0.8354626245282487
15845,17,8,3711.77,United Kingdom,Domestic,2,VIP / Champions,1.8537128763343504,0.3987948318386924
15847,37,2,389.27,United Kingdom,Domestic,0,Potential Loyalists,-0.4741403604838612,-0.39812612759861293
15850,18,2,234.88,United Kingdom,Domestic,0,Potential Loyalists,-0.464838439099929,-0.9930120576139925
15852,186,2,160.71,United Kingdom,Domestic,3,At-Risk,-1.4610790459173297,0.22499819948361865
15853,51,1,110.8,United Kingdom,Domestic,3,At-Risk,-1.5451470359847512,-0.8227019192426138
15854,3,12,2969.12,United Kingdom,Domestic,2,VIP / Champions,2.618320306673272,-0.43487566903807673
15855,136,5,712.24,United Kingdom,Domestic,1,Loyal Customers,-0.019968214406098337,0.8457622488954892
15856,3,27,16143.64,United Kingdom,Domestic,2,VIP / Champions,4.114223259024597,0.4748374884614141
15857,18,1,297.0,United Kingdom,Domestic,0,Potential Loyalists,-0.7208924410909704,-1.0616501703857621
15858,15,5,1427.57,United Kingdom,Domestic,1,Loyal Customers,1.0766701914463652,-0.17386091307339196
15860,40,8,965.16,United Kingdom,Domestic,1,Loyal Customers,0.9218263916224428,0.39527624975772174
15861,11,8,3146.92,United Kingdom,Domestic,2,VIP / Champions,1.9204906658125902,0.09810292651248224
15862,7,4,832.88,United Kingdom,Domestic,0,Potential Loyalists,0.9045535787280085,-0.8507173896638738
15863,25,2,68.84,United Kingdom,Domestic,0,Potential Loyalists,-1.153433970128382,-1.2515209563440748
15864,21,6,1936.32,United Kingdom,Domestic,1,Loyal Customers,1.2465561547355732,0.18477032380361
15865,40,3,895.13,United Kingdom,Domestic,1,Loyal Customers,0.15263621155605034,0.05977456326826631
15866,100,1,211.89,United Kingdom,Domestic,3,At-Risk,-1.4774166697437703,-0.19384342777092706
15867,4,15,3810.14,United Kingdom,Domestic,2,VIP / Champions,2.8444676859936804,-0.13263919974117577
15869,276,2,149.64,United Kingdom,Domestic,3,At-Risk,-1.6351216943705056,0.4320764352392969
15870,32,1,351.44,United Kingdom,Domestic,0,Potential Loyalists,-0.8387749792032088,-0.6730252354756769
15872,14,2,316.25,United Kingdom,Domestic,0,Potential Loyalists,-0.2399646592579359,-1.0249452549881533
15874,63,7,4405.88,United Kingdom,Domestic,1,Loyal Customers,1.3748794267104407,1.1688112438855163
15877,1,2,490.33,United Kingdom,Domestic,0,Potential Loyalists,0.6874995773533801,-2.059933329282843
15880,368,1,329.03000000000003,United Kingdom,Domestic,3,At-Risk,-1.7329467989538305,0.7345345750745339
15881,311,5,501.39,United Kingdom,Domestic,1,Loyal Customers,-0.4801621598770869,1.2057916767214794
15882,198,4,516.36,United Kingdom,Domestic,1,Loyal Customers,-0.4704224274068585,0.8806134733370704
15883,1,2,396.48,United Kingdom,Domestic,0,Potential Loyalists,0.5871023462298723,-2.137345492662946
15885,92,3,379.35,United Kingdom,Domestic,3,At-Risk,-0.5460509869691244,0.23244182181016362
15886,59,1,181.09,United Kingdom,Domestic,3,At-Risk,-1.365267886000033,-0.5597090713542455
15888,80,1,168.31,United Kingdom,Domestic,3,At-Risk,-1.507015043700146,-0.4083376708941947
15889,156,2,420.07,United Kingdom,Domestic,3,At-Risk,-0.9453025913406519,0.470808676090431
15891,226,1,511.68,United Kingdom,Domestic,3,At-Risk,-1.3506457228964055,0.6073113614127098
15894,252,2,258.25,United Kingdom,Domestic,3,At-Risk,-1.3455873151683249,0.5766061821755578
15895,149,1,179.17,United Kingdom,Domestic,3,At-Risk,-1.6978423896663122,-0.020265826079422972
15897,193,2,208.59,United Kingdom,Domestic,3,At-Risk,-1.351379408918716,0.34150321917819376
15898,0,5,1383.83,United Kingdom,Domestic,2,VIP / Champions,2.053081468150896,-1.8292234875682878
15899,368,1,56.25,United Kingdom,Domestic,3,At-Risk,-2.562641083528216,0.09479153839659175
15900,23,1,337.28,United Kingdom,Domestic,0,Potential Loyalists,-0.7443568652953543,-0.8768279226627875
15901,16,3,351.73,United Kingdom,Domestic,0,Potential Loyalists,0.025735403015212172,-0.8027410843897036
15903,9,7,5126.76,United Kingdom,Domestic,2,VIP / Champions,2.110222034640582,0.12344828919503008
15904,7,1,164.68,United Kingdom,Domestic,0,Potential Loyalists,-0.6897157193309357,-1.788936151023466
15906,19,7,1567.69,United Kingdom,Domestic,1,Loyal Customers,1.3014496032806069,0.1018954883483525
15907,3,3,882.72,United Kingdom,Domestic,0,Potential Loyalists,0.9779820425770459,-1.325277223837076
15909,173,1,191.94,United Kingdom,Domestic,3,At-Risk,-1.7184654641084087,0.09274817923040311
15910,0,8,1228.88,United Kingdom,Domestic,2,VIP / Champions,2.3636554485368904,-1.7185472684886087
15912,177,2,264.62,United Kingdom,Domestic,3,At-Risk,-1.2083989233284052,0.37698633346968924
15916,15,8,1502.86,United Kingdom,Domestic,2,VIP / Champions,1.4677726639233009,-0.00109249566576879
15917,247,1,123.1,United Kingdom,Domestic,3,At-Risk,-2.0541576836493194,0.14171373541461132
15918,190,2,334.23,United Kingdom,Domestic,3,At-Risk,-1.1233587119046773,0.503783886053414
15919,19,2,525.69,United Kingdom,Domestic,0,Potential Loyalists,-0.10270828270515794,-0.6692357712945702
15920,153,4,167.5,United Kingdom,Domestic,3,At-Risk,-0.9101082648310952,0.31892579176210156
15921,172,1,323.03000000000003,United Kingdom,Domestic,3,At-Risk,-1.4708453527665168,0.2786715564845827
15922,372,1,369.5,United Kingdom,Domestic,3,At-Risk,-1.682015650843704,0.7831703867302807
15923,372,1,127.08,United Kingdom,Domestic,3,At-Risk,-2.185110809904297,0.3952544630229135
15925,193,1,207.15,United Kingdom,Domestic,3,At-Risk,-1.7214207548569875,0.18497416764087424
15930,66,1,426.63,United Kingdom,Domestic,3,At-Risk,-1.0003449081145255,-0.18248518806606942
15932,3,8,2495.87,United Kingdom,Domestic,2,VIP / Champions,2.2034771962999273,-0.6379375954386947
15933,20,3,1107.46,United Kingdom,Domestic,1,Loyal Customers,0.4925213948532044,-0.2592814434585051
15935,238,2,416.86,United Kingdom,Domestic,3,At-Risk,-1.0991457936641127,0.7171819752254656
15937,63,1,145.35,United Kingdom,Domestic,3,At-Risk,-1.4918284387870178,-0.6012374069922359
15938,111,5,404.58,United Kingdom,Domestic,1,Loyal Customers,-0.2153101124870605,0.5201375843395493
15939,89,15,6115.01,United Kingdom,Domestic,2,VIP / Champions,2.0352441075850933,1.7539396624995776
15940,310,1,35.8,United Kingdom,Domestic,3,At-Risk,-2.7108247616006147,-0.16799830957287684
15942,133,1,337.44,United Kingdom,Domestic,3,At-Risk,-1.3589186995145193,0.14309161097840015
15944,276,1,325.1,United Kingdom,Domestic,3,At-Risk,-1.6361034495639541,0.5601140098531111
15945,364,1,181.0,United Kingdom,Domestic,3,At-Risk,-2.0109476051155437,0.5107126452536321
15947,82,1,1708.24,United Kingdom,Domestic,1,Loyal Customers,-0.42065406649467846,0.4504965505738731
15948,7,2,955.24,United Kingdom,Domestic,0,Potential Loyalists,0.5073204362367302,-0.9947455165808198
15949,16,2,364.72,United Kingdom,Domestic,0,Potential Loyalists,-0.21736719631721865,-0.8988062718625691
15950,31,4,1744.71,United Kingdom,Domestic,1,Loyal Customers,0.75891868156118,0.2411060645449961
15951,8,2,708.22,United Kingdom,Domestic,0,Potential Loyalists,0.3236727711096637,-1.034043905075477
15952,33,4,781.91,United Kingdom,Domestic,1,Loyal Customers,0.3574387031905811,-0.015800859281762166
15953,14,8,1657.28,United Kingdom,Domestic,2,VIP / Champions,1.5371396722767068,-0.003663742819386824
15955,23,14,4416.26,United Kingdom,Domestic,2,VIP / Champions,2.2952460458291877,0.8268576359033151
15957,31,1,428.89,United Kingdom,Domestic,0,Potential Loyalists,-0.7336875265245757,-0.6187244818941167
15958,73,1,104.35,United Kingdom,Domestic,3,At-Risk,-1.6994180050124805,-0.6351980297049551
15963,19,2,470.76,United Kingdom,Domestic,0,Potential Loyalists,-0.15487536067250407,-0.709459653143491
15965,16,4,808.87,United Kingdom,Domestic,1,Loyal Customers,0.6212590429791551,-0.4144381361390947
15967,22,2,397.68,United Kingdom,Domestic,0,Potential Loyalists,-0.28455544305811936,-0.6880552839848117
15969,2,3,666.1,United Kingdom,Domestic,0,Potential Loyalists,0.9476355508914778,-1.5985529055057082
15970,303,1,314.1,United Kingdom,Domestic,3,At-Risk,-1.6856049107728577,0.6027328716106244
15971,17,12,4199.85,United Kingdom,Domestic,2,VIP / Champions,2.2448477916451104,0.583576347025834
15973,366,1,307.82000000000005,United Kingdom,Domestic,3,At-Risk,-1.7624652242084429,0.7070535448184879
15974,38,7,3442.15,United Kingdom,Domestic,1,Loyal Customers,1.4350620515560093,0.7849860880847852
15975,83,1,371.01,United Kingdom,Domestic,3,At-Risk,-1.1471746209245826,-0.09929112144267328
15976,164,2,427.64,United Kingdom,Domestic,3,At-Risk,-0.9546297422399851,0.5067853541094888
15977,16,2,1054.73,United Kingdom,Domestic,0,Potential Loyalists,0.28474344465545215,-0.5116494694399228
15978,76,1,1098.78,United Kingdom,Domestic,3,At-Risk,-0.6026749624379302,0.24497319959619096
15980,88,3,2398.86,United Kingdom,Domestic,1,Loyal Customers,0.34213693208647306,0.8791011132115434
15981,24,8,3408.48,United Kingdom,Domestic,2,VIP / Champions,1.6959173668826986,0.5624594094070084
15983,21,4,1465.12,United Kingdom,Domestic,1,Loyal Customers,0.8101940931998831,-0.04481123867560849
15984,2,10,2780.63,United Kingdom,Domestic,2,VIP / Champions,2.5389923599012745,-0.6928547877103082
15985,122,2,1142.42,United Kingdom,Domestic,1,Loyal Customers,-0.3849033156223265,0.6909209686897458
15986,29,1,168.12,United Kingdom,Domestic,0,Potential Loyalists,-1.1524811113739546,-0.997696225095814
15987,11,7,1432.77,United Kingdom,Domestic,2,VIP / Champions,1.4414628297518897,-0.23384231021753127
15988,18,1,156.78,United Kingdom,Domestic,0,Potential Loyalists,-1.0220735650587742,-1.2938785108956383
15990,43,2,792.11,United Kingdom,Domestic,1,Loyal Customers,-0.19068180714053087,-0.052225137107582364
15992,3,1,41.99,United Kingdom,Domestic,0,Potential Loyalists,-1.080908412869518,-2.692626957590603
15993,8,7,2777.67,United Kingdom,Domestic,2,VIP / Champions,1.8576911143950727,-0.16278260375114448
15994,54,1,414.27,United Kingdom,Domestic,3,At-Risk,-0.9436846997229527,-0.3102205715438347
15996,87,6,1032.58,United Kingdom,Domestic,1,Loyal Customers,0.45341179364715006,0.7773259411375966
15998,36,5,3080.22,United Kingdom,Domestic,1,Loyal Customers,1.14104681373736,0.6039386310340266
16000,2,3,12393.7,United Kingdom,Domestic,2,VIP / Champions,2.3316392260667453,-0.5314047638450106
16003,29,5,2735.37,United Kingdom,Domestic,1,Loyal Customers,1.159799867978369,0.43623792335046435
16005,11,4,578.71,United Kingdom,Domestic,0,Potential Loyalists,0.5874129376003945,-0.7430699513942034
16006,210,1,101.4,United Kingdom,Domestic,3,At-Risk,-2.087432991162619,-0.02428152854599732
16007,47,4,1693.81,United Kingdom,Domestic,1,Loyal Customers,0.5999585706749457,0.4707199844951541
16008,23,3,478.78,United Kingdom,Domestic,0,Potential Loyalists,0.04816458540135177,-0.48592308881487545
16009,21,4,972.11,United Kingdom,Domestic,1,Loyal Customers,0.6160613924033035,-0.1944989559892253
16010,245,3,392.4,United Kingdom,Domestic,3,At-Risk,-0.8778032640324954,0.8215432107043694
16011,7,16,3352.96,United Kingdom,Domestic,2,VIP / Champions,2.6707672433630805,0.1224091463624991
16012,34,3,1415.29,United Kingdom,Domestic,1,Loyal Customers,0.4259859276497756,0.13311202420894563
16013,3,47,37130.6,United Kingdom,Domestic,2,VIP / Champions,4.996271064761804,0.9837378228716859
16014,37,3,646.83,United Kingdom,Domestic,1,Loyal Customers,0.026124980163671003,-0.10377335865380673
16015,3,3,704.55,United Kingdom,Domestic,0,Potential Loyalists,0.8713369641737055,-1.4075068445214083
16016,2,8,1465.51,United Kingdom,Domestic,2,VIP / Champions,2.0542707589918954,-1.002861278022383
16017,46,1,211.88,United Kingdom,Domestic,3,At-Risk,-1.2039778623117912,-0.6474511617459621
16018,38,2,408.9,United Kingdom,Domestic,0,Potential Loyalists,-0.46018262629697376,-0.36480193868619415
16019,46,9,3786.24,United Kingdom,Domestic,1,Loyal Customers,1.6153272188023091,1.015166393265866
16020,16,3,851.01,United Kingdom,Domestic,0,Potential Loyalists,0.4434326077061448,-0.4806720005006392
16022,259,1,602.63,United Kingdom,Domestic,3,At-Risk,-1.321817550145854,0.747434218326479
16023,45,3,719.81,United Kingdom,Domestic,1,Loyal Customers,0.008386242868790316,0.048497025098614324
16024,11,1,251.03,United Kingdom,Domestic,0,Potential Loyalists,-0.6359751791010333,-1.395317533224611
16025,29,1,439.66,United Kingdom,Domestic,0,Potential Loyalists,-0.698896661356273,-0.6479559667390143
16026,42,1,236.09,United Kingdom,Domestic,3,At-Risk,-1.1211652115927249,-0.6608563251935163
16027,91,6,934.62,United Kingdom,Domestic,1,Loyal Customers,0.39035927697248035,0.7673189457663602
16029,38,63,80850.84,United Kingdom,Domestic,2,VIP / Champions,4.810989279487285,2.7274970191950842
16030,309,1,331.24,United Kingdom,Domestic,3,At-Risk,-1.667504348369221,0.633665640177286
16031,91,2,547.9,United Kingdom,Domestic,3,At-Risk,-0.6286768573542129,0.2507234047378858
16033,5,20,8778.82,United Kingdom,Domestic,2,VIP / Champions,3.4205398659307438,0.3835295421725384
16034,195,3,437.7,United Kingdom,Domestic,3,At-Risk,-0.7449571651615841,0.726617854178914
16036,86,2,758.92,United Kingdom,Domestic,1,Loyal Customers,-0.4546285712785706,0.33638784866734256
16037,269,3,855.02,United Kingdom,Domestic,1,Loyal Customers,-0.5428449380616306,1.1606728396243307
16038,7,3,471.78,United Kingdom,Domestic,0,Potential Loyalists,0.43393314432715396,-1.14271262855292
16040,64,3,1313.55,United Kingdom,Domestic,1,Loyal Customers,0.16938514381543054,0.47294682143442784
16041,30,3,3166.4,United Kingdom,Domestic,1,Loyal Customers,0.8505851424241898,0.3550905658272972
16042,21,5,1177.47,United Kingdom,Domestic,1,Loyal Customers,0.871675458784698,-0.055319295152814085
16043,37,4,773.99,United Kingdom,Domestic,1,Loyal Customers,0.31286222665986224,0.046437139504507126
16045,119,4,1340.7,United Kingdom,Domestic,1,Loyal Customers,0.16174767986403663,0.9287113693051796
16048,372,2,256.44,United Kingdom,Domestic,3,At-Risk,-1.4876747222825206,0.8042240943388899
16049,39,3,1074.81,United Kingdom,Domestic,1,Loyal Customers,0.24801721283408074,0.11187124971045771
16050,173,1,137.9,United Kingdom,Domestic,3,At-Risk,-1.87411402787614,-0.02726600754974131
16052,53,1,362.06,United Kingdom,Domestic,3,At-Risk,-1.0007633679298111,-0.3701693914700846
16053,32,2,1511.95,United Kingdom,Domestic,1,Loyal Customers,0.21805814582489882,0.013060625707215842
16054,144,1,783.9,United Kingdom,Domestic,3,At-Risk,-0.9886946368704785,0.49708232381378764
16055,220,1,134.8,United Kingdom,Domestic,3,At-Risk,-1.9702801347785717,0.10626972725176118
16056,44,1,650.75,United Kingdom,Domestic,0,Potential Loyalists,-0.65846645231887,-0.26460039625119064
16057,15,7,2263.12,United Kingdom,Domestic,2,VIP / Champions,1.5550169514214816,0.10359134248986811
16059,65,6,1453.16,United Kingdom,Domestic,1,Loyal Customers,0.7179510448382584,0.7314244913135635
16062,9,4,1153.62,United Kingdom,Domestic,0,Potential Loyalists,0.9789232837651548,-0.5995545100044887
16063,259,1,335.32,United Kingdom,Domestic,3,At-Risk,-1.5988463330087848,0.533828751721585
16065,364,1,367.14,United Kingdom,Domestic,3,At-Risk,-1.6772917456961767,0.7679809146377363
16066,16,5,1521.04,United Kingdom,Domestic,1,Loyal Customers,1.0850161149411472,-0.11476798991659636
16070,21,2,852.15,United Kingdom,Domestic,0,Potential Loyalists,0.09166596242574619,-0.4365766771481239
16071,44,1,326.24,United Kingdom,Domestic,3,At-Risk,-0.984785974162236,-0.5162119183655781
16072,287,1,584.3199999999999,United Kingdom,Domestic,3,At-Risk,-1.3729692686496384,0.796831262068317
16073,296,1,122.4,United Kingdom,Domestic,3,At-Risk,-2.1212913549412358,0.24655881691957435
16076,2,10,2234.73,United Kingdom,Domestic,2,VIP / Champions,2.4355174866970235,-0.7726399939414326
16078,283,1,79.2,United Kingdom,Domestic,3,At-Risk,-2.3093846428716036,0.06265173512419155
16079,16,3,1352.0,United Kingdom,Domestic,1,Loyal Customers,0.6624803306102741,-0.3117733374226336
16080,81,2,217.16,United Kingdom,Domestic,3,At-Risk,-1.024559926879118,-0.15447336154448182
16081,55,5,2799.42,United Kingdom,Domestic,1,Loyal Customers,0.9476369753240599,0.8147798525297965
16083,100,2,1317.62,United Kingdom,Domestic,1,Loyal Customers,-0.24693486392104394,0.6261357678992038
16084,298,1,436.18,United Kingdom,Domestic,3,At-Risk,-1.5245820617554888,0.7124861989549269
16085,22,5,981.51,United Kingdom,Domestic,1,Loyal Customers,0.7696486981380477,-0.09537772230371154
16086,58,5,1121.39,United Kingdom,Domestic,1,Loyal Customers,0.49593222220792726,0.5118167896769504
16091,154,2,315.06,United Kingdom,Domestic,3,At-Risk,-1.0765899624338646,0.35844252362981355
16092,114,3,817.86,United Kingdom,Domestic,1,Loyal Customers,-0.2587612699498551,0.6383883240526744
16093,106,1,17.0,United Kingdom,Domestic,3,At-Risk,-2.6681177859964276,-1.0618192767866825
16094,11,4,1078.23,United Kingdom,Domestic,1,Loyal Customers,0.881765794469095,-0.5161066059679915
16096,263,1,320.62,United Kingdom,Domestic,3,At-Risk,-1.62547202221837,0.5265599007389322
16097,239,1,185.05,United Kingdom,Domestic,3,At-Risk,-1.8506477627407292,0.27015104410489804
16098,87,7,2005.63,United Kingdom,Domestic,1,Loyal Customers,0.8884250667673418,1.0703309538491987
16099,49,3,731.9,United Kingdom,Domestic,1,Loyal Customers,-0.013542545873481669,0.10401277748012105
16101,70,1,1290.7,United Kingdom,Domestic,1,Loyal Customers,-0.49749050603146394,0.25561204488701783
16102,41,3,1842.14,United Kingdom,Domestic,1,Loyal Customers,0.48557977493472687,0.3374244176508436
16103,6,6,1429.64,United Kingdom,Domestic,2,VIP / Champions,1.5123172239361533,-0.6049586966065225
16104,61,1,298.21,United Kingdom,Domestic,3,At-Risk,-1.141760876542667,-0.3588912401403858
16105,248,1,336.96,United Kingdom,Domestic,3,At-Risk,-1.5810890264099118,0.5099727846820296
16106,65,1,108.38,United Kingdom,Domestic,3,At-Risk,-1.640738563025793,-0.6893280148616401
16107,17,7,3204.1600000000003,United Kingdom,Domestic,2,VIP / Champions,1.6775364559859591,0.3003658286806558
16108,84,1,842.5,United Kingdom,Domestic,3,At-Risk,-0.7636683780485876,0.20669397192903416
16109,218,2,611.88,United Kingdom,Domestic,3,At-Risk,-0.8864918711056564,0.8052432889481007
16110,44,3,1320.95,United Kingdom,Domestic,1,Loyal Customers,0.3034974582555472,0.25695452864797397
16112,142,4,195.74,United Kingdom,Domestic,3,At-Risk,-0.8102276979992572,0.3315703952096507
16113,182,1,161.38,United Kingdom,Domestic,3,At-Risk,-1.818167139990855,0.05967588658000499
16114,170,1,135.75000000000003,United Kingdom,Domestic,3,At-Risk,-1.875285488413189,-0.04327550473220507
16115,9,8,1660.88,United Kingdom,Domestic,2,VIP / Champions,1.6831116771353598,-0.24329225554818767
16116,211,1,612.78,United Kingdom,Domestic,3,At-Risk,-1.2409599937886369,0.6325056808619465
16117,189,1,232.21,United Kingdom,Domestic,3,At-Risk,-1.6601299382750865,0.2141367821152905
16119,7,2,423.36,United Kingdom,Domestic,0,Potential Loyalists,0.1225260444331051,-1.2914445987438026
16120,58,4,1309.14,United Kingdom,Domestic,1,Loyal Customers,0.40426661321262886,0.4990510212065073
16121,56,2,854.66,United Kingdom,Domestic,1,Loyal Customers,-0.24726492047999035,0.12898966933670908
16122,72,4,684.4200000000001,United Kingdom,Domestic,1,Loyal Customers,0.021303174483277804,0.38870487590173386
16123,51,1,307.78,United Kingdom,Domestic,3,At-Risk,-1.0639721613182407,-0.4516878225862888
16124,316,1,249.0,United Kingdom,Domestic,3,At-Risk,-1.8101870916986842,0.5430439436016335
16125,366,1,289.35,United Kingdom,Domestic,3,At-Risk,-1.791675049144493,0.6845310537602233
16126,28,4,6287.77,United Kingdom,Domestic,1,Loyal Customers,1.4011224367909374,0.6507791736574118
16127,38,1,656.25,United Kingdom,Domestic,0,Potential Loyalists,-0.6033308801460788,-0.3463830866003959
16128,17,5,1880.22,United Kingdom,Domestic,1,Loyal Customers,1.164931956117922,-0.0035011569299042465
16131,51,6,3506.54,United Kingdom,Domestic,1,Loyal Customers,1.2202076851259143,0.9116132801995742
16133,3,33,14589.04,United Kingdom,Domestic,2,VIP / Champions,4.241897922263193,0.5116091793812914
16134,21,2,618.09,United Kingdom,Domestic,0,Potential Loyalists,-0.060221797804638856,-0.5536910634595148
16135,262,1,517.55,United Kingdom,Domestic,3,At-Risk,-1.3978757853869936,0.6987536229977014
16136,59,3,709.38,United Kingdom,Domestic,1,Loyal Customers,-0.09350031509331366,0.20072267615265568
16139,18,3,635.41,United Kingdom,Domestic,0,Potential Loyalists,0.26548615211666404,-0.5212700908510985
16140,65,2,725.18,United Kingdom,Domestic,1,Loyal Customers,-0.37738432797625693,0.15599775494733492
16141,87,1,620.4,United Kingdom,Domestic,3,At-Risk,-0.9208036506626277,0.11566085141514856
16142,249,1,535.34,United Kingdom,Domestic,3,At-Risk,-1.3637775044961036,0.6810140479265154
16143,2,6,2424.94,United Kingdom,Domestic,2,VIP / Champions,2.0653333657564943,-0.9145022140406676
16144,246,1,175.2,United Kingdom,Domestic,3,At-Risk,-1.8866888175565546,0.26733262468337854
16145,8,11,3799.49,United Kingdom,Domestic,2,VIP / Champions,2.372789738027727,0.10559413078189901
16146,156,3,734.13,United Kingdom,Domestic,1,Loyal Customers,-0.4211381789227107,0.7835890334041609
16147,133,1,375.0,United Kingdom,Domestic,3,At-Risk,-1.3090721712397824,0.18152621268557168
16148,295,1,76.32000000000001,United Kingdom,Domestic,3,At-Risk,-2.341500219006551,0.07383537770903026
16149,4,2,280.52,United Kingdom,Domestic,0,Potential Loyalists,0.09617202655959867,-1.7200038846893584
16150,42,5,2053.02,United Kingdom,Domestic,1,Loyal Customers,0.8952522280767548,0.5449496526265389
16152,268,1,1829.04,United Kingdom,Domestic,3,At-Risk,-0.8086579902956045,1.1726681652709745
16153,49,5,1824.23,United Kingdom,Domestic,1,Loyal Customers,0.7854033540060472,0.5912524375931443
16156,8,9,3092.04,United Kingdom,Domestic,2,VIP / Champions,2.1103077434581783,-0.03888110616786324
16157,15,3,656.69,United Kingdom,Domestic,0,Potential Loyalists,0.342497059347955,-0.6111569639260663
16159,281,1,348.2,United Kingdom,Domestic,3,At-Risk,-1.6100825929824534,0.5957162527338434
16160,64,2,1025.44,United Kingdom,Domestic,1,Loyal Customers,-0.20802304771816682,0.27332413212619755
16161,1,19,5533.67,United Kingdom,Domestic,2,VIP / Champions,3.5505881395006016,-0.4549373367004721
16162,251,1,37.4,United Kingdom,Domestic,3,At-Risk,-2.6154665472757728,-0.27719069458287976
16163,231,2,856.6,United Kingdom,Domestic,3,At-Risk,-0.7479793085771365,0.962132207947808
16164,16,3,822.48,United Kingdom,Domestic,0,Potential Loyalists,0.42730104606330177,-0.4931103822318617
16168,10,27,3787.6,United Kingdom,Domestic,2,VIP / Champions,3.066019670884511,0.5452737994527106
16169,7,4,1822.97,United Kingdom,Domestic,1,Loyal Customers,1.2752594089615628,-0.5648814161528743
16170,50,6,1885.05,United Kingdom,Domestic,1,Loyal Customers,0.9332912621320784,0.6735175756578549
16171,58,1,73.2,United Kingdom,Domestic,3,At-Risk,-1.784460038169259,-0.8975292830259969
16172,94,5,1140.21,United Kingdom,Domestic,1,Loyal Customers,0.3335272837655111,0.8003350371394243
16173,15,6,1418.32,United Kingdom,Domestic,1,Loyal Customers,1.2130351785706825,-0.1176809180555836
16174,125,3,1009.55,United Kingdom,Domestic,1,Loyal Customers,-0.19179373815834622,0.7693694063805617
16175,93,4,1037.59,United Kingdom,Domestic,1,Loyal Customers,0.1277571972910033,0.6903965361547494
16177,49,1,331.95,United Kingdom,Domestic,3,At-Risk,-1.0142568699426209,-0.4474209927510397
16178,137,1,197.9,United Kingdom,Domestic,3,At-Risk,-1.6211920796605537,-0.0335880707610448
16179,60,1,215.83,United Kingdom,Domestic,3,At-Risk,-1.288473989919195,-0.4861393380348319
16180,99,8,10254.18,United Kingdom,Domestic,1,Loyal Customers,1.7219261994514639,1.7866302630487982
16181,72,1,305.54,United Kingdom,Domestic,3,At-Risk,-1.1886827954081955,-0.2532088633825578
16182,71,4,6617.65,United Kingdom,Domestic,1,Loyal Customers,1.1002575480876753,1.2086613919876206
16183,66,1,338.71000000000004,United Kingdom,Domestic,3,At-Risk,-1.109359772649927,-0.266542053079534
16184,63,6,1158.79,United Kingdom,Domestic,1,Loyal Customers,0.6218198166477606,0.6305738206550711
16185,16,2,529.41,United Kingdom,Domestic,0,Potential Loyalists,-0.04127780562150419,-0.7630310066536099
16186,22,12,4006.94,United Kingdom,Domestic,2,VIP / Champions,2.1349565061636264,0.7117537587904688
