CustomerID,Recency,Frequency,Monetary,Country,Customer_Region,Cluster,Segment
15427,32,3,1430.54,United Kingdom,Domestic,2,Loyal Customers
15428,14,1,93.78,United Kingdom,Domestic,3,Potential Loyalists
15429,26,2,397.35,United Kingdom,Domestic,3,Potential Loyalists
15432,22,1,171.19,United Kingdom,Domestic,3,Potential Loyalists
15433,213,2,533.3,United Kingdom,Domestic,0,At-Risk
15434,7,5,1041.48,United Kingdom,Domestic,3,Potential Loyalists
15435,21,1,149.29,United Kingdom,Domestic,3,Potential Loyalists
15436,11,3,1067.75,United Kingdom,Domestic,3,Potential Loyalists
15437,261,1,200.16,United Kingdom,Domestic,0,At-Risk
15438,130,1,156.57999999999998,United Kingdom,Domestic,0,At-Risk
15440,54,3,383.68,United Kingdom,Domestic,2,Loyal Customers
15442,248,1,594.0,United Kingdom,Domestic,0,At-Risk
15443,1,7,3213.59,United Kingdom,Domestic,1,VIP / Champions
15444,8,2,1411.21,United Kingdom,Domestic,3,Potential Loyalists
15445,263,1,113.5,United Kingdom,Domestic,0,At-Risk
15447,330,1,155.17,United Kingdom,Domestic,0,At-Risk
15448,312,1,494.64,United Kingdom,Domestic,0,At-Risk
15449,25,3,974.52,United Kingdom,Domestic,2,Loyal Customers
15450,29,1,429.84,United Kingdom,Domestic,3,Potential Loyalists
15452,29,3,528.48,United Kingdom,Domestic,3,Potential Loyalists
15453,1,7,1371.77,United Kingdom,Domestic,1,VIP / Champions
15454,361,1,179.1,United Kingdom,Domestic,0,At-Risk
15456,282,3,434.59,United Kingdom,Domestic,0,At-Risk
15457,261,1,237.07,United Kingdom,Domestic,0,At-Risk
15458,24,1,161.64,United Kingdom,Domestic,3,Potential Loyalists
15460,353,1,214.26,United Kingdom,Domestic,0,At-Risk
15462,93,3,234.6,United Kingdom,Domestic,0,At-Risk
15463,28,1,126.14,United Kingdom,Domestic,3,Potential Loyalists
15464,337,1,1044.65,United Kingdom,Domestic,0,At-Risk
15465,19,18,7354.62,United Kingdom,Domestic,1,VIP / Champions
15466,84,1,334.53,United Kingdom,Domestic,0,At-Risk
15467,8,3,524.88,United Kingdom,Domestic,3,Potential Loyalists
15468,50,2,467.51,United Kingdom,Domestic,3,Potential Loyalists
15469,49,2,538.55,United Kingdom,Domestic,3,Potential Loyalists
15471,1,1,454.48,United Kingdom,Domestic,3,Potential Loyalists
15472,112,1,371.56,United Kingdom,Domestic,0,At-Risk
15473,13,7,1771.2,United Kingdom,Domestic,1,VIP / Champions
15475,76,1,454.11,United Kingdom,Domestic,0,At-Risk
15478,39,2,1399.92,United Kingdom,Domestic,2,Loyal Customers
15482,15,12,10879.76,United Kingdom,Domestic,1,VIP / Champions
15483,160,4,225.26,United Kingdom,Domestic,0,At-Risk
15484,0,4,3590.41,United Kingdom,Domestic,1,VIP / Champions
15485,29,3,2564.5,United Kingdom,Domestic,2,Loyal Customers
15488,92,1,91.32,United Kingdom,Domestic,0,At-Risk
15489,22,3,1134.28,United Kingdom,Domestic,2,Loyal Customers
15491,94,6,3100.09,United Kingdom,Domestic,2,Loyal Customers
15492,27,2,659.4599999999999,United Kingdom,Domestic,3,Potential Loyalists
15493,32,5,1953.41,United Kingdom,Domestic,2,Loyal Customers
15494,20,2,1280.58,United Kingdom,Domestic,3,Potential Loyalists
15497,17,2,1262.2,United Kingdom,Domestic,3,Potential Loyalists
15498,2,27,13316.4,United Kingdom,Domestic,1,VIP / Champions
15500,7,4,1131.56,United Kingdom,Domestic,3,Potential Loyalists
15502,15,12,10384.93,United Kingdom,Domestic,1,VIP / Champions
15503,362,1,141.04,United Kingdom,Domestic,0,At-Risk
15504,80,1,52.83,United Kingdom,Domestic,0,At-Risk
15505,52,5,3610.96,United Kingdom,Domestic,2,Loyal Customers
15506,22,3,972.08,United Kingdom,Domestic,2,Loyal Customers
15507,171,1,475.86,United Kingdom,Domestic,0,At-Risk
15508,188,6,1000.27,United Kingdom,Domestic,2,Loyal Customers
15510,330,1,250.0,United Kingdom,Domestic,0,At-Risk
15511,11,5,900.53,United Kingdom,Domestic,2,Loyal Customers
15512,155,2,121.0,United Kingdom,Domestic,0,At-Risk
15513,32,19,14758.22,United Kingdom,Domestic,1,VIP / Champions
15514,11,11,4023.72,United Kingdom,Domestic,1,VIP / Champions
15516,44,3,62.43,United Kingdom,Domestic,0,At-Risk
15517,232,1,267.03,United Kingdom,Domestic,0,At-Risk
15518,63,8,1921.55,United Kingdom,Domestic,2,Loyal Customers
15520,1,1,343.5,United Kingdom,Domestic,3,Potential Loyalists
15521,39,8,3000.2,United Kingdom,Domestic,2,Loyal Customers
15522,32,2,397.99,United Kingdom,Domestic,3,Potential Loyalists
15523,83,1,412.0100000000001,United Kingdom,Domestic,0,At-Risk
15524,24,1,440.0,United Kingdom,Domestic,3,Potential Loyalists
15525,1,3,734.37,United Kingdom,Domestic,3,Potential Loyalists
15526,32,2,148.44,United Kingdom,Domestic,3,Potential Loyalists
15527,18,8,2428.53,United Kingdom,Domestic,1,VIP / Champions
15528,253,1,229.33,United Kingdom,Domestic,0,At-Risk
15529,22,11,3962.6,United Kingdom,Domestic,1,VIP / Champions
15530,21,4,1497.31,United Kingdom,Domestic,2,Loyal Customers
15531,7,2,1972.39,United Kingdom,Domestic,3,Potential Loyalists
15532,24,4,1564.73,United Kingdom,Domestic,2,Loyal Customers
15533,18,3,807.57,United Kingdom,Domestic,3,Potential Loyalists
15535,172,4,502.9,United Kingdom,Domestic,2,Loyal Customers
15537,162,1,110.92,United Kingdom,Domestic,0,At-Risk
15539,6,1,538.46,United Kingdom,Domestic,3,Potential Loyalists
15540,10,1,213.3,United Kingdom,Domestic,3,Potential Loyalists
15541,113,1,85.13000000000001,United Kingdom,Domestic,0,At-Risk
15543,287,1,127.86,United Kingdom,Domestic,0,At-Risk
15544,8,9,3546.71,United Kingdom,Domestic,1,VIP / Champions
15545,53,2,288.97,United Kingdom,Domestic,0,At-Risk
15547,6,14,4910.6,United Kingdom,Domestic,1,VIP / Champions
15549,76,3,1681.46,United Kingdom,Domestic,2,Loyal Customers
15550,3,4,575.63,United Kingdom,Domestic,3,Potential Loyalists
15551,36,1,436.06,United Kingdom,Domestic,3,Potential Loyalists
15552,216,1,90.12,United Kingdom,Domestic,0,At-Risk
15553,59,1,428.93,United Kingdom,Domestic,0,At-Risk
15554,277,1,217.2,United Kingdom,Domestic,0,At-Risk
15555,11,16,4794.86,United Kingdom,Domestic,1,VIP / Champions
15556,23,1,279.77,United Kingdom,Domestic,3,Potential Loyalists
15557,28,1,468.91,United Kingdom,Domestic,3,Potential Loyalists
15561,11,4,800.59,United Kingdom,Domestic,3,Potential Loyalists
15562,351,1,134.55,United Kingdom,Domestic,0,At-Risk
15563,21,4,1400.44,United Kingdom,Domestic,2,Loyal Customers
15565,49,2,173.16,United Kingdom,Domestic,0,At-Risk
15567,18,1,186.01,United Kingdom,Domestic,3,Potential Loyalists
15568,2,3,758.29,United Kingdom,Domestic,3,Potential Loyalists
15569,103,5,1375.71,United Kingdom,Domestic,2,Loyal Customers
15570,6,12,4148.82,United Kingdom,Domestic,1,VIP / Champions
15571,11,4,650.4300000000001,United Kingdom,Domestic,3,Potential Loyalists
15572,4,7,2533.42,United Kingdom,Domestic,1,VIP / Champions
15573,31,2,591.1899999999999,United Kingdom,Domestic,3,Potential Loyalists
15574,177,4,675.64,United Kingdom,Domestic,2,Loyal Customers
15576,37,1,921.37,United Kingdom,Domestic,3,Potential Loyalists
15577,150,3,258.88,United Kingdom,Domestic,0,At-Risk
15578,161,1,127.1,United Kingdom,Domestic,0,At-Risk
15579,68,2,327.6,United Kingdom,Domestic,0,At-Risk
15581,120,13,3675.77,United Kingdom,Domestic,2,Loyal Customers
15582,24,3,682.9100000000001,United Kingdom,Domestic,3,Potential Loyalists
15584,23,4,720.86,United Kingdom,Domestic,2,Loyal Customers
15585,176,1,455.3,United Kingdom,Domestic,0,At-Risk
15587,49,4,913.68,United Kingdom,Domestic,2,Loyal Customers
15589,255,3,478.53,United Kingdom,Domestic,0,At-Risk
15592,46,1,388.58,United Kingdom,Domestic,0,At-Risk
15593,70,1,199.8,United Kingdom,Domestic,0,At-Risk
15594,15,5,1771.78,United Kingdom,Domestic,2,Loyal Customers
15596,100,5,1406.59,United Kingdom,Domestic,2,Loyal Customers
15597,34,1,324.57,United Kingdom,Domestic,3,Potential Loyalists
15598,52,1,240.68,United Kingdom,Domestic,0,At-Risk
15599,26,2,761.74,United Kingdom,Domestic,3,Potential Loyalists
15601,10,14,6776.56,United Kingdom,Domestic,1,VIP / Champions
15602,7,9,1297.87,United Kingdom,Domestic,1,VIP / Champions
15603,78,1,48.48,United Kingdom,Domestic,0,At-Risk
15604,51,1,216.39,United Kingdom,Domestic,0,At-Risk
15605,35,5,1198.23,United Kingdom,Domestic,2,Loyal Customers
15606,60,9,2920.16,United Kingdom,Domestic,2,Loyal Customers
15607,336,1,104.76,United Kingdom,Domestic,0,At-Risk
15608,27,4,1093.68,United Kingdom,Domestic,2,Loyal Customers
15609,183,1,298.48,United Kingdom,Domestic,0,At-Risk
15610,51,1,112.46,United Kingdom,Domestic,0,At-Risk
15611,9,13,1591.45,United Kingdom,Domestic,1,VIP / Champions
15612,35,2,195.15,United Kingdom,Domestic,3,Potential Loyalists
15615,9,23,10399.74,United Kingdom,Domestic,1,VIP / Champions
15618,32,4,776.851,United Kingdom,Domestic,2,Loyal Customers
15619,10,1,336.40000000000003,United Kingdom,Domestic,3,Potential Loyalists
15620,56,3,1553.18,United Kingdom,Domestic,2,Loyal Customers
15621,3,4,1293.03,United Kingdom,Domestic,3,Potential Loyalists
15622,42,9,3709.56,United Kingdom,Domestic,2,Loyal Customers
15623,140,1,301.03,United Kingdom,Domestic,0,At-Risk
15624,116,4,588.13,United Kingdom,Domestic,2,Loyal Customers
15625,103,4,1534.26,United Kingdom,Domestic,2,Loyal Customers
15626,74,2,675.8,United Kingdom,Domestic,2,Loyal Customers
15628,4,9,2870.24,United Kingdom,Domestic,1,VIP / Champions
15630,44,2,1186.35,United Kingdom,Domestic,2,Loyal Customers
15632,15,8,3285.31,United Kingdom,Domestic,1,VIP / Champions
15634,16,1,243.55,United Kingdom,Domestic,3,Potential Loyalists
15636,89,2,724.76,United Kingdom,Domestic,2,Loyal Customers
15637,52,1,223.36,United Kingdom,Domestic,0,At-Risk
15639,133,1,425.32,United Kingdom,Domestic,0,At-Risk
15640,3,15,12416.11,United Kingdom,Domestic,1,VIP / Champions
15641,104,4,1887.2,United Kingdom,Domestic,2,Loyal Customers
15643,191,3,664.0,United Kingdom,Domestic,2,Loyal Customers
15644,165,4,803.54,United Kingdom,Domestic,2,Loyal Customers
15645,18,1,612.01,United Kingdom,Domestic,3,Potential Loyalists
15646,157,3,447.64,United Kingdom,Domestic,0,At-Risk
15648,203,2,639.5,United Kingdom,Domestic,0,At-Risk
15649,335,2,816.0,United Kingdom,Domestic,0,At-Risk
15651,36,3,646.3,United Kingdom,Domestic,2,Loyal Customers
15652,90,1,337.74,United Kingdom,Domestic,0,At-Risk
15653,92,2,877.4399999999999,United Kingdom,Domestic,2,Loyal Customers
15654,8,2,922.53,United Kingdom,Domestic,3,Potential Loyalists
15655,242,1,560.67,United Kingdom,Domestic,0,At-Risk
15656,44,4,748.5,United Kingdom,Domestic,2,Loyal Customers
15657,22,1,30.0,United Kingdom,Domestic,0,At-Risk
15658,189,5,1024.1,United Kingdom,Domestic,2,Loyal Customers
15659,43,1,306.45,United Kingdom,Domestic,0,At-Risk
15660,24,9,1600.86,United Kingdom,Domestic,2,Loyal Customers
15661,316,2,309.8,United Kingdom,Domestic,0,At-Risk
15663,105,1,138.14,United Kingdom,Domestic,0,At-Risk
15664,50,1,386.43,United Kingdom,Domestic,0,At-Risk
15665,167,2,2222.21,United Kingdom,Domestic,2,Loyal Customers
15667,39,1,301.32,United Kingdom,Domestic,0,At-Risk
15668,217,1,76.32000000000001,United Kingdom,Domestic,0,At-Risk
15669,39,4,684.34,United Kingdom,Domestic,2,Loyal Customers
15670,296,1,173.05,United Kingdom,Domestic,0,At-Risk
15671,18,7,2657.13,United Kingdom,Domestic,1,VIP / Champions
15673,87,4,2726.23,United Kingdom,Domestic,2,Loyal Customers
15674,72,5,2446.6,United Kingdom,Domestic,2,Loyal Customers
15675,80,3,323.69,United Kingdom,Domestic,0,At-Risk
15676,18,3,3435.76,United Kingdom,Domestic,2,Loyal Customers
15677,48,1,657.23,United Kingdom,Domestic,0,At-Risk
15678,52,1,352.7,United Kingdom,Domestic,0,At-Risk
15679,23,4,781.28,United Kingdom,Domestic,2,Loyal Customers
15680,8,3,1333.68,United Kingdom,Domestic,3,Potential Loyalists
15681,24,5,1426.16,United Kingdom,Domestic,2,Loyal Customers
15683,116,1,193.75,United Kingdom,Domestic,0,At-Risk
15687,8,9,2993.1,United Kingdom,Domestic,1,VIP / Champions
15689,119,2,254.1,United Kingdom,Domestic,0,At-Risk
15690,3,2,239.76,United Kingdom,Domestic,3,Potential Loyalists
15691,251,1,136.8,United Kingdom,Domestic,0,At-Risk
15692,27,1,191.04,United Kingdom,Domestic,3,Potential Loyalists
15694,0,14,6479.4,United Kingdom,Domestic,1,VIP / Champions
15695,266,2,409.98,United Kingdom,Domestic,0,At-Risk
15696,32,8,2711.11,United Kingdom,Domestic,2,Loyal Customers
15699,17,1,309.65,United Kingdom,Domestic,3,Potential Loyalists
15700,171,2,696.68,United Kingdom,Domestic,0,At-Risk
15701,1,4,1529.0,United Kingdom,Domestic,1,VIP / Champions
15703,264,1,211.5,United Kingdom,Domestic,0,At-Risk
15704,139,4,2293.62,United Kingdom,Domestic,2,Loyal Customers
15705,200,1,143.1,United Kingdom,Domestic,0,At-Risk
15706,63,4,1060.56,United Kingdom,Domestic,2,Loyal Customers
15707,34,4,916.98,United Kingdom,Domestic,2,Loyal Customers
15708,40,7,3235.25,United Kingdom,Domestic,2,Loyal Customers
15709,283,1,133.25,United Kingdom,Domestic,0,At-Risk
15712,8,5,1072.36,United Kingdom,Domestic,2,Loyal Customers
15713,142,2,356.7,United Kingdom,Domestic,0,At-Risk
15714,11,2,330.03000000000003,United Kingdom,Domestic,3,Potential Loyalists
15716,145,4,1101.11,United Kingdom,Domestic,2,Loyal Customers
15717,233,1,150.3,United Kingdom,Domestic,0,At-Risk
15719,32,13,5030.07,United Kingdom,Domestic,1,VIP / Champions
15720,23,1,598.73,United Kingdom,Domestic,3,Potential Loyalists
15721,11,1,471.4,United Kingdom,Domestic,3,Potential Loyalists
15722,35,5,2211.21,United Kingdom,Domestic,2,Loyal Customers
15723,364,1,190.7,United Kingdom,Domestic,0,At-Risk
15724,200,2,218.25,United Kingdom,Domestic,0,At-Risk
15725,14,1,415.25,United Kingdom,Domestic,3,Potential Loyalists
15727,16,7,5159.06,United Kingdom,Domestic,1,VIP / Champions
15729,212,1,85.0,United Kingdom,Domestic,0,At-Risk
15730,65,3,1120.88,United Kingdom,Domestic,2,Loyal Customers
15732,211,2,294.12,United Kingdom,Domestic,0,At-Risk
15733,282,1,162.3,United Kingdom,Domestic,0,At-Risk
15734,114,2,1339.45,United Kingdom,Domestic,2,Loyal Customers
15737,14,8,1188.12,United Kingdom,Domestic,2,Loyal Customers
15738,18,16,4812.42,United Kingdom,Domestic,1,VIP / Champions
15739,65,1,449.12,United Kingdom,Domestic,0,At-Risk
15740,48,1,154.88,United Kingdom,Domestic,0,At-Risk
15743,15,4,775.96,United Kingdom,Domestic,3,Potential Loyalists
15744,77,1,34.8,United Kingdom,Domestic,0,At-Risk
15745,18,4,1094.59,United Kingdom,Domestic,2,Loyal Customers
15746,133,1,196.88,United Kingdom,Domestic,0,At-Risk
15747,12,3,946.64,United Kingdom,Domestic,3,Potential Loyalists
15748,39,1,144.36,United Kingdom,Domestic,0,At-Risk
15749,234,3,44534.3,United Kingdom,Domestic,2,Loyal Customers
15750,2,8,2463.05,United Kingdom,Domestic,1,VIP / Champions
15752,39,7,2626.6,United Kingdom,Domestic,2,Loyal Customers
15753,304,1,79.2,United Kingdom,Domestic,0,At-Risk
15754,50,3,458.57,United Kingdom,Domestic,2,Loyal Customers
15755,9,6,2364.25,United Kingdom,Domestic,1,VIP / Champions
15756,60,4,528.01,United Kingdom,Domestic,2,Loyal Customers
15757,65,2,714.42,United Kingdom,Domestic,2,Loyal Customers
15758,24,1,205.25,United Kingdom,Domestic,3,Potential Loyalists
15759,217,3,253.04,United Kingdom,Domestic,0,At-Risk
15762,64,2,583.75,United Kingdom,Domestic,0,At-Risk
15763,31,2,1086.92,United Kingdom,Domestic,2,Loyal Customers
15764,87,6,3279.97,United Kingdom,Domestic,2,Loyal Customers
15766,63,1,315.06,United Kingdom,Domestic,0,At-Risk
15768,115,3,621.8299999999999,United Kingdom,Domestic,2,Loyal Customers
15769,6,26,56252.72,United Kingdom,Domestic,1,VIP / Champions
15773,5,1,635.6800000000001,United Kingdom,Domestic,3,Potential Loyalists
15774,68,1,270.8,United Kingdom,Domestic,0,At-Risk
15775,244,1,104.9,United Kingdom,Domestic,0,At-Risk
15776,132,1,241.62,United Kingdom,Domestic,0,At-Risk
15777,240,4,1047.11,United Kingdom,Domestic,2,Loyal Customers
15780,183,3,475.28,United Kingdom,Domestic,0,At-Risk
15781,24,3,345.46,United Kingdom,Domestic,3,Potential Loyalists
15782,9,3,2614.74,United Kingdom,Domestic,2,Loyal Customers
15783,10,1,246.3,United Kingdom,Domestic,3,Potential Loyalists
15785,32,5,2328.9700000000003,United Kingdom,Domestic,2,Loyal Customers
15786,45,3,4919.0,United Kingdom,Domestic,2,Loyal Customers
15787,25,3,933.26,United Kingdom,Domestic,2,Loyal Customers
15789,357,1,351.3,United Kingdom,Domestic,0,At-Risk
15790,9,1,218.75,United Kingdom,Domestic,3,Potential Loyalists
15791,43,2,1612.69,United Kingdom,Domestic,2,Loyal Customers
15793,14,3,965.61,United Kingdom,Domestic,3,Potential Loyalists
15795,149,1,610.01,United Kingdom,Domestic,0,At-Risk
15796,0,8,2708.61,United Kingdom,Domestic,1,VIP / Champions
15797,112,4,2207.4,United Kingdom,Domestic,2,Loyal Customers
15799,75,3,884.14,United Kingdom,Domestic,2,Loyal Customers
15800,106,2,696.89,United Kingdom,Domestic,0,At-Risk
15801,45,3,1063.95,United Kingdom,Domestic,2,Loyal Customers
15802,142,1,451.42,United Kingdom,Domestic,0,At-Risk
15803,50,1,415.8200000000001,United Kingdom,Domestic,0,At-Risk
15804,0,13,4206.39,United Kingdom,Domestic,1,VIP / Champions
15805,22,17,5488.18,United Kingdom,Domestic,1,VIP / Champions
15806,45,3,784.58,United Kingdom,Domestic,2,Loyal Customers
15807,49,3,903.9,United Kingdom,Domestic,2,Loyal Customers
15808,305,4,3651.27,United Kingdom,Domestic,2,Loyal Customers
15809,35,5,515.77,United Kingdom,Domestic,2,Loyal Customers
15810,78,4,1391.98,United Kingdom,Domestic,2,Loyal Customers
15811,21,6,2218.62,United Kingdom,Domestic,2,Loyal Customers
15812,106,5,1801.14,United Kingdom,Domestic,2,Loyal Customers
15813,207,2,1303.91,United Kingdom,Domestic,2,Loyal Customers
15814,16,4,1945.33,United Kingdom,Domestic,2,Loyal Customers
15815,63,5,2100.6,United Kingdom,Domestic,2,Loyal Customers
15819,48,4,1905.45,United Kingdom,Domestic,2,Loyal Customers
15820,319,1,206.98,United Kingdom,Domestic,0,At-Risk
15821,43,2,570.96,United Kingdom,Domestic,3,Potential Loyalists
15822,2,2,885.47,United Kingdom,Domestic,3,Potential Loyalists
15823,371,1,15.0,United Kingdom,Domestic,0,At-Risk
15825,171,1,532.94,United Kingdom,Domestic,0,At-Risk
15826,55,3,1654.31,United Kingdom,Domestic,2,Loyal Customers
15827,72,14,1836.09,United Kingdom,Domestic,2,Loyal Customers
15829,98,2,636.14,United Kingdom,Domestic,0,At-Risk
15830,37,1,576.0,United Kingdom,Domestic,3,Potential Loyalists
15831,57,3,794.64,United Kingdom,Domestic,2,Loyal Customers
15832,253,1,836.79,United Kingdom,Domestic,0,At-Risk
15834,69,4,2225.15,United Kingdom,Domestic,2,Loyal Customers
15835,43,4,954.09,United Kingdom,Domestic,2,Loyal Customers
15836,49,1,137.37,United Kingdom,Domestic,0,At-Risk
15837,64,1,391.98,United Kingdom,Domestic,0,At-Risk
15838,10,19,33643.08,United Kingdom,Domestic,1,VIP / Champions
15839,32,3,1048.49,United Kingdom,Domestic,2,Loyal Customers
15840,58,2,355.56,United Kingdom,Domestic,0,At-Risk
15841,72,4,1224.06,United Kingdom,Domestic,2,Loyal Customers
15843,303,1,118.95000000000002,United Kingdom,Domestic,0,At-Risk
15844,45,1,130.73999999999998,United Kingdom,Domestic,0,At-Risk
15845,17,8,3711.77,United Kingdom,Domestic,1,VIP / Champions
15847,37,2,389.27,United Kingdom,Domestic,3,Potential Loyalists
15850,18,2,234.88,United Kingdom,Domestic,3,Potential Loyalists
15852,186,2,160.71,United Kingdom,Domestic,0,At-Risk
15853,51,1,110.8,United Kingdom,Domestic,0,At-Risk
15854,3,12,2969.12,United Kingdom,Domestic,1,VIP / Champions
15855,136,5,712.24,United Kingdom,Domestic,2,Loyal Customers
15856,3,27,16143.64,United Kingdom,Domestic,1,VIP / Champions
15857,18,1,297.0,United Kingdom,Domestic,3,Potential Loyalists
15858,15,5,1427.57,United Kingdom,Domestic,2,Loyal Customers
15860,40,8,965.16,United Kingdom,Domestic,2,Loyal Customers
15861,11,8,3146.92,United Kingdom,Domestic,1,VIP / Champions
15862,7,4,832.88,United Kingdom,Domestic,3,Potential Loyalists
15863,25,2,68.84,United Kingdom,Domestic,3,Potential Loyalists
15864,21,6,1936.32,United Kingdom,Domestic,2,Loyal Customers
15865,40,3,895.13,United Kingdom,Domestic,2,Loyal Customers
15866,100,1,211.89,United Kingdom,Domestic,0,At-Risk
15867,4,15,3810.14,United Kingdom,Domestic,1,VIP / Champions
15869,276,2,149.64,United Kingdom,Domestic,0,At-Risk
15870,32,1,351.44,United Kingdom,Domestic,3,Potential Loyalists
15872,14,2,316.25,United Kingdom,Domestic,3,Potential Loyalists
15874,63,7,4405.88,United Kingdom,Domestic,2,Loyal Customers
15877,1,2,490.33,United Kingdom,Domestic,3,Potential Loyalists
15880,368,1,329.03000000000003,United Kingdom,Domestic,0,At-Risk
15881,311,5,501.39,United Kingdom,Domestic,2,Loyal Customers
15882,198,4,516.36,United Kingdom,Domestic,2,Loyal Customers
15883,1,2,396.48,United Kingdom,Domestic,3,Potential Loyalists
15885,92,3,379.35,United Kingdom,Domestic,0,At-Risk
15886,59,1,181.09,United Kingdom,Domestic,0,At-Risk
15888,80,1,168.31,United Kingdom,Domestic,0,At-Risk
15889,156,2,420.07,United Kingdom,Domestic,0,At-Risk
15891,226,1,511.68,United Kingdom,Domestic,0,At-Risk
15894,252,2,258.25,United Kingdom,Domestic,0,At-Risk
15895,149,1,179.17,United Kingdom,Domestic,0,At-Risk
15897,193,2,208.59,United Kingdom,Domestic,0,At-Risk
15898,0,5,1383.83,United Kingdom,Domestic,1,VIP / Champions
15899,368,1,56.25,United Kingdom,Domestic,0,At-Risk
15900,23,1,337.28,United Kingdom,Domestic,3,Potential Loyalists
15901,16,3,351.73,United Kingdom,Domestic,3,Potential Loyalists
15903,9,7,5126.76,United Kingdom,Domestic,1,VIP / Champions
15904,7,1,164.68,United Kingdom,Domestic,3,Potential Loyalists
15906,19,7,1567.69,United Kingdom,Domestic,2,Loyal Customers
15907,3,3,882.72,United Kingdom,Domestic,3,Potential Loyalists
15909,173,1,191.94,United Kingdom,Domestic,0,At-Risk
15910,0,8,1228.88,United Kingdom,Domestic,1,VIP / Champions
15912,177,2,264.62,United Kingdom,Domestic,0,At-Risk
15916,15,8,1502.86,United Kingdom,Domestic,1,VIP / Champions
15917,247,1,123.1,United Kingdom,Domestic,0,At-Risk
15918,190,2,334.23,United Kingdom,Domestic,0,At-Risk
15919,19,2,525.69,United Kingdom,Domestic,3,Potential Loyalists
15920,153,4,167.5,United Kingdom,Domestic,0,At-Risk
15921,172,1,323.03000000000003,United Kingdom,Domestic,0,At-Risk
15922,372,1,369.5,United Kingdom,Domestic,0,At-Risk
15923,372,1,127.08,United Kingdom,Domestic,0,At-Risk
15925,193,1,207.15,United Kingdom,Domestic,0,At-Risk
15930,66,1,426.63,United Kingdom,Domestic,0,At-Risk
15932,3,8,2495.87,United Kingdom,Domestic,1,VIP / Champions
15933,20,3,1107.46,United Kingdom,Domestic,2,Loyal Customers
15935,238,2,416.86,United Kingdom,Domestic,0,At-Risk
15937,63,1,145.35,United Kingdom,Domestic,0,At-Risk
15938,111,5,404.58,United Kingdom,Domestic,2,Loyal Customers
15939,89,15,6115.01,United Kingdom,Domestic,1,VIP / Champions
15940,310,1,35.8,United Kingdom,Domestic,0,At-Risk
15942,133,1,337.44,United Kingdom,Domestic,0,At-Risk
15944,276,1,325.1,United Kingdom,Domestic,0,At-Risk
15945,364,1,181.0,United Kingdom,Domestic,0,At-Risk
15947,82,1,1708.24,United Kingdom,Domestic,2,Loyal Customers
15948,7,2,955.24,United Kingdom,Domestic,3,Potential Loyalists
15949,16,2,364.72,United Kingdom,Domestic,3,Potential Loyalists
15950,31,4,1744.71,United Kingdom,Domestic,2,Loyal Customers
15951,8,2,708.22,United Kingdom,Domestic,3,Potential Loyalists
15952,33,4,781.91,United Kingdom,Domestic,2,Loyal Customers
15953,14,8,1657.28,United Kingdom,Domestic,1,VIP / Champions
15955,23,14,4416.26,United Kingdom,Domestic,1,VIP / Champions
15957,31,1,428.89,United Kingdom,Domestic,3,Potential Loyalists
15958,73,1,104.35,United Kingdom,Domestic,0,At-Risk
15963,19,2,470.76,United Kingdom,Domestic,3,Potential Loyalists
15965,16,4,808.87,United Kingdom,Domestic,2,Loyal Customers
15967,22,2,397.68,United Kingdom,Domestic,3,Potential Loyalists
15969,2,3,666.1,United Kingdom,Domestic,3,Potential Loyalists
15970,303,1,314.1,United Kingdom,Domestic,0,At-Risk
15971,17,12,4199.85,United Kingdom,Domestic,1,VIP / Champions
15973,366,1,307.82000000000005,United Kingdom,Domestic,0,At-Risk
15974,38,7,3442.15,United Kingdom,Domestic,2,Loyal Customers
15975,83,1,371.01,United Kingdom,Domestic,0,At-Risk
15976,164,2,427.64,United Kingdom,Domestic,0,At-Risk
15977,16,2,1054.73,United Kingdom,Domestic,3,Potential Loyalists
15978,76,1,1098.78,United Kingdom,Domestic,0,At-Risk
15980,88,3,2398.86,United Kingdom,Domestic,2,Loyal Customers
15981,24,8,3408.48,United Kingdom,Domestic,1,VIP / Champions
15983,21,4,1465.12,United Kingdom,Domestic,2,Loyal Customers
15984,2,10,2780.63,United Kingdom,Domestic,1,VIP / Champions
15985,122,2,1142.42,United Kingdom,Domestic,2,Loyal Customers
15986,29,1,168.12,United Kingdom,Domestic,3,Potential Loyalists
15987,11,7,1432.77,United Kingdom,Domestic,1,VIP / Champions
15988,18,1,156.78,United Kingdom,Domestic,3,Potential Loyalists
15990,43,2,792.11,United Kingdom,Domestic,2,Loyal Customers
15992,3,1,41.99,United Kingdom,Domestic,3,Potential Loyalists
15993,8,7,2777.67,United Kingdom,Domestic,1,VIP / Champions
15994,54,1,414.27,United Kingdom,Domestic,0,At-Risk
15996,87,6,1032.58,United Kingdom,Domestic,2,Loyal Customers
15998,36,5,3080.22,United Kingdom,Domestic,2,Loyal Customers
16000,2,3,12393.7,United Kingdom,Domestic,1,VIP / Champions
16003,29,5,2735.37,United Kingdom,Domestic,2,Loyal Customers
16005,11,4,578.71,United Kingdom,Domestic,3,Potential Loyalists
16006,210,1,101.4,United Kingdom,Domestic,0,At-Risk
16007,47,4,1693.81,United Kingdom,Domestic,2,Loyal Customers
16008,23,3,478.78,United Kingdom,Domestic,3,Potential Loyalists
