CustomerID,Recency,Frequency,Monetary,Country,Customer_Region,Cluster
14364,108,8,3717.35,United Kingdom,Domestic,2
14367,7,16,9227.82,United Kingdom,Domestic,1
14368,319,1,155.0,United Kingdom,Domestic,0
14371,294,1,100.5,United Kingdom,Domestic,0
14373,357,1,76.55,United Kingdom,Domestic,0
14375,184,1,235.56,United Kingdom,Domestic,0
14377,190,2,617.05,United Kingdom,Domestic,0
14379,43,2,348.1,United Kingdom,Domestic,3
14381,51,1,202.68,United Kingdom,Domestic,0
14382,25,1,615.49,United Kingdom,Domestic,3
14383,37,3,1247.69,United Kingdom,Domestic,2
14385,8,3,202.11,United Kingdom,Domestic,3
14386,296,1,142.4,United Kingdom,Domestic,0
14387,32,3,1727.6,United Kingdom,Domestic,2
14388,9,8,3212.84,United Kingdom,Domestic,1
14389,64,2,1043.46,United Kingdom,Domestic,2
14390,9,9,4642.57,United Kingdom,Domestic,1
14393,217,1,67.95,United Kingdom,Domestic,0
14395,1,9,3479.91,United Kingdom,Domestic,1
14396,64,2,487.99,United Kingdom,Domestic,0
14397,2,19,2612.96,United Kingdom,Domestic,1
14400,148,1,574.7,United Kingdom,Domestic,0
14401,3,13,4051.48,United Kingdom,Domestic,1
14403,129,4,1475.81,United Kingdom,Domestic,2
14404,33,6,1449.32,United Kingdom,Domestic,2
14406,118,1,156.75,United Kingdom,Domestic,0
14407,106,6,2157.73,United Kingdom,Domestic,2
14408,10,7,2599.03,United Kingdom,Domestic,1
14409,70,6,2059.4500000000003,United Kingdom,Domestic,2
14410,91,9,1100.27,United Kingdom,Domestic,2
14411,310,1,1063.0,United Kingdom,Domestic,0
14412,42,2,770.03,United Kingdom,Domestic,2
14413,361,1,121.05,United Kingdom,Domestic,0
14414,91,7,1496.98,United Kingdom,Domestic,2
14415,0,13,5855.57,United Kingdom,Domestic,1
14416,21,2,490.22,United Kingdom,Domestic,3
14418,3,3,1937.25,United Kingdom,Domestic,3
14419,10,6,1051.79,United Kingdom,Domestic,2
14420,98,1,387.52,United Kingdom,Domestic,0
14421,56,2,813.11,United Kingdom,Domestic,2
14422,0,6,4263.64,United Kingdom,Domestic,1
14423,217,1,265.2,United Kingdom,Domestic,0
14424,17,1,322.08,United Kingdom,Domestic,3
14426,23,10,4481.67,United Kingdom,Domestic,1
14427,49,2,363.34,United Kingdom,Domestic,0
14428,6,5,1224.06,United Kingdom,Domestic,3
14431,302,1,470.36,United Kingdom,Domestic,0
14432,9,6,2248.5,United Kingdom,Domestic,1
14434,21,6,1372.8,United Kingdom,Domestic,2
14436,98,1,89.06,United Kingdom,Domestic,0
14437,365,1,63.0,United Kingdom,Domestic,0
14438,305,1,131.9,United Kingdom,Domestic,0
14440,7,5,2357.6800000000003,United Kingdom,Domestic,1
14441,0,4,1712.89,United Kingdom,Domestic,1
14443,53,4,1420.2,United Kingdom,Domestic,2
14446,0,4,1010.35,United Kingdom,Domestic,3
14447,18,5,1163.23,United Kingdom,Domestic,2
14448,8,2,375.35,United Kingdom,Domestic,3
14449,18,4,885.8,United Kingdom,Domestic,2
14450,180,3,483.25,United Kingdom,Domestic,0
14451,59,2,643.9,United Kingdom,Domestic,2
14452,10,2,259.05,United Kingdom,Domestic,3
14453,189,1,119.93,United Kingdom,Domestic,0
14456,4,9,3017.28,United Kingdom,Domestic,1
14457,310,1,113.64,United Kingdom,Domestic,0
14459,154,1,1837.92,United Kingdom,Domestic,2
14460,109,3,434.34,United Kingdom,Domestic,0
14461,147,3,2103.06,United Kingdom,Domestic,2
14462,65,11,1980.57,United Kingdom,Domestic,2
14463,97,3,529.62,United Kingdom,Domestic,2
14465,246,3,1038.44,United Kingdom,Domestic,2
14466,28,7,2272.4,United Kingdom,Domestic,2
14467,17,4,596.26,United Kingdom,Domestic,3
14470,11,2,461.19,United Kingdom,Domestic,3
14472,103,8,1852.67,United Kingdom,Domestic,2
14473,73,2,234.34000000000003,United Kingdom,Domestic,0
14474,45,1,547.66,United Kingdom,Domestic,0
14475,71,3,925.85,United Kingdom,Domestic,2
14476,256,1,193.0,United Kingdom,Domestic,0
14477,19,4,1309.6,United Kingdom,Domestic,2
14479,253,2,316.25,United Kingdom,Domestic,0
14480,10,1,279.05,United Kingdom,Domestic,3
14481,164,2,636.51,United Kingdom,Domestic,0
14482,17,6,2022.81,United Kingdom,Domestic,2
14483,281,1,137.1,United Kingdom,Domestic,0
14484,49,1,321.92,United Kingdom,Domestic,0
14485,38,1,162.8,United Kingdom,Domestic,0
14487,26,6,1165.48,United Kingdom,Domestic,2
14488,67,1,1064.28,United Kingdom,Domestic,0
14489,206,1,463.38,United Kingdom,Domestic,0
14491,174,2,340.93,United Kingdom,Domestic,0
14493,6,5,2383.24,United Kingdom,Domestic,1
14494,25,1,139.56,United Kingdom,Domestic,3
14495,50,2,123.8,United Kingdom,Domestic,0
14496,311,2,538.8100000000001,United Kingdom,Domestic,0
14497,308,1,475.37,United Kingdom,Domestic,0
14498,42,5,1957.32,United Kingdom,Domestic,2
14499,25,3,808.44,United Kingdom,Domestic,2
14500,87,3,356.85,United Kingdom,Domestic,0
14501,183,2,251.21,United Kingdom,Domestic,0
14502,19,11,2429.83,United Kingdom,Domestic,1
14503,2,6,3543.26,United Kingdom,Domestic,1
14504,46,4,673.26,United Kingdom,Domestic,2
14505,16,8,5859.43,United Kingdom,Domestic,1
14506,16,5,1960.65,United Kingdom,Domestic,2
14507,23,6,1367.88,United Kingdom,Domestic,2
14508,21,2,268.05,United Kingdom,Domestic,3
14511,10,5,1314.81,United Kingdom,Domestic,2
14512,187,2,275.28,United Kingdom,Domestic,0
14513,100,3,455.59,United Kingdom,Domestic,0
14514,60,3,990.2,United Kingdom,Domestic,2
14515,17,6,2076.89,United Kingdom,Domestic,2
14517,32,2,330.45,United Kingdom,Domestic,3
14518,63,1,174.37,United Kingdom,Domestic,0
14520,1,2,270.6,United Kingdom,Domestic,3
14522,23,4,974.54,United Kingdom,Domestic,2
14523,107,1,241.09,United Kingdom,Domestic,0
14524,31,9,1843.83,United Kingdom,Domestic,2
14525,19,9,4215.9,United Kingdom,Domestic,1
14527,2,55,8507.13,United Kingdom,Domestic,1
14528,36,1,364.22,United Kingdom,Domestic,3
14529,59,3,578.61,United Kingdom,Domestic,2
14530,25,6,2862.11,United Kingdom,Domestic,2
14532,235,4,932.85,United Kingdom,Domestic,2
14533,24,7,1949.72,United Kingdom,Domestic,2
14534,2,18,4397.3,United Kingdom,Domestic,1
14535,59,3,2854.84,United Kingdom,Domestic,2
14536,259,1,170.95,United Kingdom,Domestic,0
14537,57,1,355.56,United Kingdom,Domestic,0
14538,64,2,388.25,United Kingdom,Domestic,0
14539,15,2,537.48,United Kingdom,Domestic,3
14540,9,3,952.66,United Kingdom,Domestic,3
14541,58,8,1453.35,United Kingdom,Domestic,2
14542,185,1,103.25,United Kingdom,Domestic,0
14543,28,16,3599.73,United Kingdom,Domestic,1
14544,23,2,2004.3,United Kingdom,Domestic,2
14546,4,5,2573.93,United Kingdom,Domestic,1
14547,3,8,3974.75,United Kingdom,Domestic,1
14548,150,2,652.8,United Kingdom,Domestic,0
14549,310,1,289.24,United Kingdom,Domestic,0
14550,10,2,757.37,United Kingdom,Domestic,3
14551,17,2,186.23,United Kingdom,Domestic,3
14552,151,1,164.22,United Kingdom,Domestic,0
14553,18,5,859.27,United Kingdom,Domestic,2
14554,9,4,2279.49,United Kingdom,Domestic,2
14555,56,2,312.54,United Kingdom,Domestic,0
14557,84,1,788.38,United Kingdom,Domestic,0
14560,6,22,2237.77,United Kingdom,Domestic,1
14561,75,3,1080.76,United Kingdom,Domestic,2
14562,3,18,5006.77,United Kingdom,Domestic,1
14565,95,4,3099.12,United Kingdom,Domestic,2
14567,56,2,1530.36,United Kingdom,Domestic,2
14569,0,1,227.39,United Kingdom,Domestic,3
14570,280,2,218.06,United Kingdom,Domestic,0
14572,2,7,2804.54,United Kingdom,Domestic,1
14573,179,9,1639.82,United Kingdom,Domestic,2
14576,371,1,35.400000000000006,United Kingdom,Domestic,0
14577,12,4,859.71,United Kingdom,Domestic,3
14578,2,1,168.63,United Kingdom,Domestic,3
14581,16,1,138.6,United Kingdom,Domestic,3
14582,40,1,114.11,United Kingdom,Domestic,0
14583,5,5,986.96,United Kingdom,Domestic,3
14584,168,4,1033.06,United Kingdom,Domestic,2
14585,49,1,157.05,United Kingdom,Domestic,0
14586,276,1,237.36,United Kingdom,Domestic,0
14587,18,9,1580.29,United Kingdom,Domestic,1
14589,371,1,39.75,United Kingdom,Domestic,0
14591,14,4,1320.21,United Kingdom,Domestic,2
14592,34,3,557.94,United Kingdom,Domestic,2
14593,21,3,617.15,United Kingdom,Domestic,3
14594,6,2,363.33,United Kingdom,Domestic,3
14595,19,6,1740.6,United Kingdom,Domestic,2
14597,10,2,866.24,United Kingdom,Domestic,3
14598,43,1,221.97,United Kingdom,Domestic,0
14600,305,1,393.33,United Kingdom,Domestic,0
14601,10,1,213.96,United Kingdom,Domestic,3
14603,274,1,660.0,United Kingdom,Domestic,0
14606,0,93,12076.15,United Kingdom,Domestic,1
14607,15,14,16209.5,United Kingdom,Domestic,1
14608,3,4,1785.15,United Kingdom,Domestic,1
14609,71,4,601.56,United Kingdom,Domestic,2
14616,242,3,406.08,United Kingdom,Domestic,0
14618,8,3,553.44,United Kingdom,Domestic,3
14619,245,1,394.44,United Kingdom,Domestic,0
14620,205,2,412.78,United Kingdom,Domestic,0
14621,0,5,1788.36,United Kingdom,Domestic,1
14622,184,1,320.58000000000004,United Kingdom,Domestic,0
14623,31,5,886.7,United Kingdom,Domestic,2
14624,56,2,225.85,United Kingdom,Domestic,0
14625,195,2,899.63,United Kingdom,Domestic,0
14626,23,4,2791.27,United Kingdom,Domestic,2
14628,90,2,671.96,United Kingdom,Domestic,0
14629,3,2,955.26,United Kingdom,Domestic,3
14631,50,3,1006.98,United Kingdom,Domestic,2
14632,262,1,114.56,United Kingdom,Domestic,0
14633,265,1,344.90000000000003,United Kingdom,Domestic,0
14636,35,2,609.85,United Kingdom,Domestic,3
14638,50,1,443.6,United Kingdom,Domestic,0
14639,51,6,2984.49,United Kingdom,Domestic,2
14640,23,6,2107.38,United Kingdom,Domestic,2
14641,21,1,110.46,United Kingdom,Domestic,3
14642,58,1,96.12,United Kingdom,Domestic,0
14643,169,2,693.8100000000001,United Kingdom,Domestic,0
14644,67,2,830.76,United Kingdom,Domestic,2
14645,156,2,597.09,United Kingdom,Domestic,0
14647,200,1,236.04,United Kingdom,Domestic,0
14649,4,4,1402.59,United Kingdom,Domestic,3
14651,66,2,653.75,United Kingdom,Domestic,2
14652,76,1,114.18,United Kingdom,Domestic,0
14653,0,7,1926.65,United Kingdom,Domestic,1
14655,7,4,1932.23,United Kingdom,Domestic,2
14656,168,2,291.05,United Kingdom,Domestic,0
14657,17,4,848.22,United Kingdom,Domestic,2
14658,4,2,247.15,United Kingdom,Domestic,3
14659,8,9,2529.93,United Kingdom,Domestic,1
14660,86,2,285.74,United Kingdom,Domestic,0
14661,26,1,107.95,United Kingdom,Domestic,3
14662,28,4,741.37,United Kingdom,Domestic,2
14664,19,2,636.24,United Kingdom,Domestic,3
14665,60,5,1835.7,United Kingdom,Domestic,2
14666,23,1,195.25,United Kingdom,Domestic,3
14667,10,25,9175.04,United Kingdom,Domestic,1
14669,241,3,1259.24,United Kingdom,Domestic,2
14670,279,2,392.86,United Kingdom,Domestic,0
14672,234,2,765.55,United Kingdom,Domestic,0
14673,2,5,1736.4,United Kingdom,Domestic,1
14675,15,1,596.36,United Kingdom,Domestic,3
14676,30,6,2548.24,United Kingdom,Domestic,2
14680,24,16,28754.11,United Kingdom,Domestic,1
14681,70,3,498.95,United Kingdom,Domestic,2
14682,187,2,52.0,United Kingdom,Domestic,0
14684,25,5,1201.51,United Kingdom,Domestic,2
14687,106,1,628.38,United Kingdom,Domestic,0
14688,7,21,5579.1,United Kingdom,Domestic,1
14689,208,1,112.8,United Kingdom,Domestic,0
14690,43,2,355.05,United Kingdom,Domestic,3
14691,30,5,2114.33,United Kingdom,Domestic,2
14692,136,4,591.55,United Kingdom,Domestic,2
14693,264,1,172.9,United Kingdom,Domestic,0
14696,3,7,2078.95,United Kingdom,Domestic,1
14697,217,2,188.61,United Kingdom,Domestic,0
14698,1,5,1217.27,United Kingdom,Domestic,1
14699,213,1,109.13,United Kingdom,Domestic,0
14700,31,3,2195.1,United Kingdom,Domestic,2
14701,10,9,2526.09,United Kingdom,Domestic,1
14702,0,17,3251.79,United Kingdom,Domestic,1
14703,14,1,318.17,United Kingdom,Domestic,3
14704,10,9,1493.96,United Kingdom,Domestic,1
14705,198,1,179.0,United Kingdom,Domestic,0
14708,2,3,1126.37,United Kingdom,Domestic,3
14709,14,13,4921.04,United Kingdom,Domestic,1
14710,13,4,599.48,United Kingdom,Domestic,3
14711,9,11,2839.62,United Kingdom,Domestic,1
14712,28,3,917.07,United Kingdom,Domestic,2
14713,8,11,2662.2,United Kingdom,Domestic,1
14714,23,1,160.19,United Kingdom,Domestic,3
14715,24,4,867.38,United Kingdom,Domestic,2
14716,42,2,307.51,United Kingdom,Domestic,3
14719,1,5,1581.84,United Kingdom,Domestic,1
14720,5,3,663.81,United Kingdom,Domestic,3
14722,146,1,180.42,United Kingdom,Domestic,0
14723,9,6,1122.36,United Kingdom,Domestic,2
14725,24,1,655.58,United Kingdom,Domestic,3
14727,273,1,268.58,United Kingdom,Domestic,0
14729,373,1,313.49,United Kingdom,Domestic,0
14730,0,8,1897.57,United Kingdom,Domestic,1
14731,46,3,380.02,United Kingdom,Domestic,3
14732,7,8,2702.49,United Kingdom,Domestic,1
14733,15,12,9585.91,United Kingdom,Domestic,1
14735,3,32,6065.69,United Kingdom,Domestic,1
14737,3,3,1164.55,United Kingdom,Domestic,3
14738,42,7,1314.45,United Kingdom,Domestic,2
14739,3,7,3902.28,United Kingdom,Domestic,1
14740,196,3,1448.21,United Kingdom,Domestic,2
14741,11,6,1400.34,United Kingdom,Domestic,2
14744,15,7,1099.98,United Kingdom,Domestic,2
14745,112,5,1220.26,United Kingdom,Domestic,2
14747,248,1,328.2,United Kingdom,Domestic,0
14748,28,5,1415.75,United Kingdom,Domestic,2
14752,43,1,389.64,United Kingdom,Domestic,0
14753,86,1,563.15,United Kingdom,Domestic,0
14754,44,2,638.05,United Kingdom,Domestic,3
14755,9,11,5010.28,United Kingdom,Domestic,1
14756,14,1,738.96,United Kingdom,Domestic,3
14757,74,1,420.5,United Kingdom,Domestic,0
14758,144,4,1484.06,United Kingdom,Domestic,2
14759,4,3,1625.97,United Kingdom,Domestic,3
14760,296,1,89.2,United Kingdom,Domestic,0
14761,58,2,255.9,United Kingdom,Domestic,0
14762,263,1,300.52,United Kingdom,Domestic,0
14764,46,1,278.3,United Kingdom,Domestic,0
14765,28,3,254.11,United Kingdom,Domestic,3
14766,7,6,2473.37,United Kingdom,Domestic,1
14768,16,2,192.6,United Kingdom,Domestic,3
14769,2,8,10416.98,United Kingdom,Domestic,1
14770,231,2,876.42,United Kingdom,Domestic,0
14772,111,1,139.26,United Kingdom,Domestic,0
14775,57,3,1011.9,United Kingdom,Domestic,2
14776,50,11,2538.3,United Kingdom,Domestic,2
14778,126,2,730.86,United Kingdom,Domestic,0
14779,280,3,386.15,United Kingdom,Domestic,0
14780,54,2,447.68,United Kingdom,Domestic,0
14782,319,1,200.1,United Kingdom,Domestic,0
14784,25,2,289.99,United Kingdom,Domestic,3
14785,9,2,77.4,United Kingdom,Domestic,3
14788,6,2,679.4399999999999,United Kingdom,Domestic,3
14789,28,1,197.64,United Kingdom,Domestic,3
14790,16,4,745.06,United Kingdom,Domestic,3
14792,63,1,6.2,United Kingdom,Domestic,0
14793,20,1,228.99,United Kingdom,Domestic,3
14794,2,7,1319.91,United Kingdom,Domestic,1
14795,165,1,131.45000000000002,United Kingdom,Domestic,0
14796,0,17,7975.49,United Kingdom,Domestic,1
14798,52,3,173.74,United Kingdom,Domestic,0
14799,50,1,157.7,United Kingdom,Domestic,0
14800,47,12,4331.79,United Kingdom,Domestic,1
14801,60,1,189.34,United Kingdom,Domestic,0
14803,161,3,845.55,United Kingdom,Domestic,2
14804,8,1,353.27,United Kingdom,Domestic,3
14805,14,4,546.4,United Kingdom,Domestic,3
14806,74,1,193.39,United Kingdom,Domestic,0
14808,39,8,2718.6,United Kingdom,Domestic,2
14810,40,11,2085.33,United Kingdom,Domestic,2
14813,369,2,152.88,United Kingdom,Domestic,0
14815,36,2,778.5,United Kingdom,Domestic,3
14816,196,1,271.85,United Kingdom,Domestic,0
14817,199,2,1110.34,United Kingdom,Domestic,2
14818,73,3,657.8,United Kingdom,Domestic,2
14819,63,2,272.07,United Kingdom,Domestic,0
14820,20,4,507.29,United Kingdom,Domestic,3
14821,366,1,48.8,United Kingdom,Domestic,0
14823,179,3,321.43,United Kingdom,Domestic,0
14824,9,4,1127.71,United Kingdom,Domestic,3
14825,3,12,2221.01,United Kingdom,Domestic,1
14828,196,3,2139.76,United Kingdom,Domestic,2
14829,28,4,697.55,United Kingdom,Domestic,2
14830,52,1,188.88,United Kingdom,Domestic,0
14834,17,6,1720.3,United Kingdom,Domestic,2
14836,9,3,102.45,United Kingdom,Domestic,3
14837,89,4,1649.5,United Kingdom,Domestic,2
14840,267,1,62.85,United Kingdom,Domestic,0
14841,52,6,3295.76,United Kingdom,Domestic,2
14842,43,4,2824.69,United Kingdom,Domestic,2
14844,63,4,3189.81,United Kingdom,Domestic,2
14847,148,1,309.4,United Kingdom,Domestic,0
14849,21,25,7930.54,United Kingdom,Domestic,1
14850,311,1,325.75,United Kingdom,Domestic,0
14851,22,2,511.35,United Kingdom,Domestic,3
14852,57,6,2836.69,United Kingdom,Domestic,2
14853,23,2,475.8,United Kingdom,Domestic,3
14854,77,7,2740.03,United Kingdom,Domestic,2
14855,118,2,645.65,United Kingdom,Domestic,0
14856,35,3,1290.53,United Kingdom,Domestic,2
14857,59,2,1173.12,United Kingdom,Domestic,2
14859,12,4,1353.74,United Kingdom,Domestic,2
14860,18,1,170.32,United Kingdom,Domestic,3
14861,51,1,125.79,United Kingdom,Domestic,0
14862,25,2,841.1999999999999,United Kingdom,Domestic,3
14863,28,1,266.76,United Kingdom,Domestic,3
14865,6,2,52.2,United Kingdom,Domestic,3
14866,10,12,14389.9,United Kingdom,Domestic,1
14867,185,3,710.28,United Kingdom,Domestic,2
14868,2,8,2953.59,United Kingdom,Domestic,1
14869,8,2,721.45,United Kingdom,Domestic,3
14870,261,1,327.25,United Kingdom,Domestic,0
14871,2,4,501.28,United Kingdom,Domestic,3
14873,209,1,519.68,United Kingdom,Domestic,0
14875,107,2,1465.3200000000002,United Kingdom,Domestic,2
14878,12,9,1476.09,United Kingdom,Domestic,1
14880,76,3,690.59,United Kingdom,Domestic,2
14881,19,1,255.4,United Kingdom,Domestic,3
14882,26,2,589.7,United Kingdom,Domestic,3
14883,18,6,761.59,United Kingdom,Domestic,2
14885,131,1,765.3199999999999,United Kingdom,Domestic,0
14886,252,1,364.8,United Kingdom,Domestic,0
14887,78,1,1862.0,United Kingdom,Domestic,2
14888,206,1,369.2,United Kingdom,Domestic,0
14889,335,1,135.9,United Kingdom,Domestic,0
14890,253,1,125.65,United Kingdom,Domestic,0
14891,147,2,554.38,United Kingdom,Domestic,0
14893,9,2,1237.85,United Kingdom,Domestic,3
14894,84,1,655.75,United Kingdom,Domestic,0
14895,7,20,11138.71,United Kingdom,Domestic,1
14896,204,2,468.77,United Kingdom,Domestic,0
14897,7,4,1366.38,United Kingdom,Domestic,3
14898,22,6,1269.31,United Kingdom,Domestic,2
14901,10,9,1421.29,United Kingdom,Domestic,1
14902,25,1,332.66,United Kingdom,Domestic,3
14903,20,5,2795.33,United Kingdom,Domestic,2
14904,1,2,1025.44,United Kingdom,Domestic,3
14905,157,2,616.15,United Kingdom,Domestic,0
14907,2,7,3501.1,United Kingdom,Domestic,1
14908,73,1,277.8,United Kingdom,Domestic,0
14910,2,4,434.35,United Kingdom,Domestic,3
14913,35,4,1227.43,United Kingdom,Domestic,2
14915,90,2,307.48,United Kingdom,Domestic,0
14916,70,4,1268.98,United Kingdom,Domestic,2
14918,115,2,1610.15,United Kingdom,Domestic,2
14920,212,2,977.77,United Kingdom,Domestic,0
14921,29,2,1316.07,United Kingdom,Domestic,2
14923,50,1,749.1,United Kingdom,Domestic,0
14924,245,1,310.05,United Kingdom,Domestic,0
14929,31,1,223.88,United Kingdom,Domestic,3
14944,29,12,5900.25,United Kingdom,Domestic,1
14946,13,1,100.9,United Kingdom,Domestic,3
14947,71,2,290.82,United Kingdom,Domestic,0
14948,22,6,1101.97,United Kingdom,Domestic,2
14950,18,1,371.2,United Kingdom,Domestic,3
14951,78,1,311.69,United Kingdom,Domestic,0
14952,59,11,8099.49,United Kingdom,Domestic,1
14953,24,1,285.67,United Kingdom,Domestic,3
14954,11,1,294.85,United Kingdom,Domestic,3
14957,252,1,58.49,United Kingdom,Domestic,0
14958,146,3,483.73,United Kingdom,Domestic,0
14959,63,4,695.42,United Kingdom,Domestic,2
14960,7,2,221.27,United Kingdom,Domestic,3
14961,10,9,7044.68,United Kingdom,Domestic,1
14962,270,1,126.7,United Kingdom,Domestic,0
14963,9,5,1472.34,United Kingdom,Domestic,2
14964,246,1,206.21,United Kingdom,Domestic,0
14965,95,2,596.09,United Kingdom,Domestic,0
14966,14,1,183.02,United Kingdom,Domestic,3
14967,49,1,463.8,United Kingdom,Domestic,0
14968,29,1,147.59,United Kingdom,Domestic,3
14970,67,4,1592.06,United Kingdom,Domestic,2
14971,34,3,1097.98,United Kingdom,Domestic,2
14972,127,1,114.77,United Kingdom,Domestic,0
14973,106,3,1314.45,United Kingdom,Domestic,2
14974,36,1,89.94,United Kingdom,Domestic,0
14975,56,1,279.94,United Kingdom,Domestic,0
14976,56,7,790.86,United Kingdom,Domestic,2
14978,71,5,1921.37,United Kingdom,Domestic,2
14981,245,1,102.12,United Kingdom,Domestic,0
14984,18,2,202.37,United Kingdom,Domestic,3
14985,197,2,292.01,United Kingdom,Domestic,0
14987,15,2,326.4,United Kingdom,Domestic,3
14988,211,1,334.54,United Kingdom,Domestic,0
14995,38,2,231.98,United Kingdom,Domestic,3
14997,45,3,546.1999999999999,United Kingdom,Domestic,2
14998,169,2,414.87,United Kingdom,Domestic,0
15000,47,1,490.52,United Kingdom,Domestic,0
15002,115,4,1641.76,United Kingdom,Domestic,2
15004,146,1,1220.77,United Kingdom,Domestic,0
15005,15,28,6295.37,United Kingdom,Domestic,1
15006,50,1,480.38,United Kingdom,Domestic,0
15007,158,1,156.91,United Kingdom,Domestic,0
15009,11,3,1259.43,United Kingdom,Domestic,3
15010,35,1,308.94,United Kingdom,Domestic,3
15012,53,2,405.04,United Kingdom,Domestic,0
15014,42,2,257.67,United Kingdom,Domestic,3
15016,172,1,170.04,United Kingdom,Domestic,0
15017,33,1,125.58,United Kingdom,Domestic,0
15018,38,3,496.21,United Kingdom,Domestic,3
15019,266,1,252.81,United Kingdom,Domestic,0
15021,8,9,1871.77,United Kingdom,Domestic,1
15022,11,4,852.39,United Kingdom,Domestic,3
15023,2,11,6720.41,United Kingdom,Domestic,1
15024,9,10,1636.43,United Kingdom,Domestic,1
15025,32,1,361.96,United Kingdom,Domestic,3
15026,79,3,469.0,United Kingdom,Domestic,2
15027,30,4,1066.15,United Kingdom,Domestic,2
15028,7,4,627.13,United Kingdom,Domestic,3
15030,71,2,518.28,United Kingdom,Domestic,0
15031,3,4,653.19,United Kingdom,Domestic,3
15032,255,3,4959.1,United Kingdom,Domestic,2
15033,4,10,2557.18,United Kingdom,Domestic,1
15034,15,8,4274.16,United Kingdom,Domestic,1
15035,89,1,252.73,United Kingdom,Domestic,0
15036,71,3,429.56,United Kingdom,Domestic,2
15038,58,6,685.74,United Kingdom,Domestic,2
15039,9,47,19766.59,United Kingdom,Domestic,1
15041,169,1,179.93,United Kingdom,Domestic,0
15042,198,1,135.93,United Kingdom,Domestic,0
15043,30,1,537.0,United Kingdom,Domestic,3
15044,18,17,7634.73,United Kingdom,Domestic,1
15045,151,2,735.66,United Kingdom,Domestic,0
15046,8,15,5090.42,United Kingdom,Domestic,1
15047,269,1,343.62,United Kingdom,Domestic,0
15048,64,4,381.0,United Kingdom,Domestic,2
15049,273,1,121.17000000000002,United Kingdom,Domestic,0
15050,24,3,1737.69,United Kingdom,Domestic,2
15051,22,3,1383.36,United Kingdom,Domestic,2
15052,318,1,207.73,United Kingdom,Domestic,0
15053,4,3,693.95,United Kingdom,Domestic,3
15054,11,2,302.1,United Kingdom,Domestic,3
15057,274,2,1489.5,United Kingdom,Domestic,2
15058,24,11,2102.54,United Kingdom,Domestic,1
15059,40,9,1337.72,United Kingdom,Domestic,2
15060,7,4,294.25,United Kingdom,Domestic,3
15061,3,48,54534.14,United Kingdom,Domestic,1
15062,70,4,987.86,United Kingdom,Domestic,2
15063,212,1,370.8,United Kingdom,Domestic,0
15065,37,4,3158.13,United Kingdom,Domestic,2
15066,52,1,893.59,United Kingdom,Domestic,0
15067,77,3,1744.76,United Kingdom,Domestic,2
15068,45,2,553.36,United Kingdom,Domestic,3
15069,178,1,1109.53,United Kingdom,Domestic,0
15070,372,1,106.2,United Kingdom,Domestic,0
15071,93,2,982.07,United Kingdom,Domestic,2
15073,9,3,1043.41,United Kingdom,Domestic,3
15074,104,1,735.67,United Kingdom,Domestic,0
15075,77,1,773.03,United Kingdom,Domestic,0
15076,172,1,880.85,United Kingdom,Domestic,0
15078,6,32,9743.11,United Kingdom,Domestic,1
15079,212,4,895.61,United Kingdom,Domestic,2
15081,21,5,504.8,United Kingdom,Domestic,2
15083,256,1,88.2,United Kingdom,Domestic,0
15087,281,1,306.94,United Kingdom,Domestic,0
15088,20,2,1160.07,United Kingdom,Domestic,3
15089,9,6,2420.84,United Kingdom,Domestic,1
15090,307,1,381.32,United Kingdom,Domestic,0
15091,67,1,480.71,United Kingdom,Domestic,0
15092,214,2,457.81,United Kingdom,Domestic,0
15093,17,6,4597.02,United Kingdom,Domestic,1
15095,103,4,1370.6,United Kingdom,Domestic,2
15096,42,1,219.39,United Kingdom,Domestic,0
15097,3,1,248.08,United Kingdom,Domestic,3
15098,181,3,39916.5,United Kingdom,Domestic,2
15099,83,1,410.48,United Kingdom,Domestic,0
15100,333,3,876.0,United Kingdom,Domestic,2
15101,8,2,317.53,United Kingdom,Domestic,3
15103,30,2,703.36,United Kingdom,Domestic,3
15104,196,2,993.54,United Kingdom,Domestic,0
15105,17,7,2298.93,United Kingdom,Domestic,1
15106,17,5,1422.52,United Kingdom,Domestic,2
15107,310,6,319.5,United Kingdom,Domestic,0
15109,245,1,484.95,United Kingdom,Domestic,0
15110,23,4,996.1,United Kingdom,Domestic,2
15111,28,3,1567.48,United Kingdom,Domestic,2
15113,9,3,3509.43,United Kingdom,Domestic,2
15114,29,10,2760.56,United Kingdom,Domestic,1
15115,17,1,340.11,United Kingdom,Domestic,3
15116,17,4,1352.75,United Kingdom,Domestic,2
15117,14,5,1551.78,United Kingdom,Domestic,2
15118,133,1,244.8,United Kingdom,Domestic,0
15119,245,1,266.4,United Kingdom,Domestic,0
15120,133,1,358.82,United Kingdom,Domestic,0
15121,49,2,457.72,United Kingdom,Domestic,3
15122,113,3,1633.78,United Kingdom,Domestic,2
15123,6,2,2199.31,United Kingdom,Domestic,3
15124,22,2,184.19,United Kingdom,Domestic,3
15125,24,15,11528.48,United Kingdom,Domestic,1
15127,65,1,406.53,United Kingdom,Domestic,0
15128,59,4,1471.0,United Kingdom,Domestic,2
15129,49,11,3447.4,United Kingdom,Domestic,1
15130,169,1,330.11,United Kingdom,Domestic,0
15132,17,5,977.93,United Kingdom,Domestic,2
