,CustomerID,Recency,Frequency,Monetary,Country,Customer_Region,Cluster
2132,15246,237,2,514.15,United Kingdom,Domestic,3
2133,15247,121,1,356.0,United Kingdom,Domestic,3
2134,15249,31,13,6688.46,United Kingdom,Domestic,2
2135,15251,8,11,10484.99,United Kingdom,Domestic,2
2136,15252,35,2,740.78,United Kingdom,Domestic,0
2137,15253,15,5,918.2,United Kingdom,Domestic,1
2138,15254,126,1,300.36,United Kingdom,Domestic,3
2139,15255,66,1,890.85,United Kingdom,Domestic,3
2140,15256,148,1,98.45,United Kingdom,Domestic,3
2141,15257,282,1,317.15,United Kingdom,Domestic,3
2142,15258,168,2,623.16,United Kingdom,Domestic,3
2143,15260,99,7,1810.77,United Kingdom,Domestic,1
2144,15261,134,1,254.82,United Kingdom,Domestic,3
2145,15262,323,1,178.95000000000002,United Kingdom,Domestic,3
2146,15263,106,1,156.51,United Kingdom,Domestic,3
2147,15264,63,1,393.74,United Kingdom,Domestic,3
2148,15265,150,2,1506.12,United Kingdom,Domestic,1
2149,15266,337,1,119.3,United Kingdom,Domestic,3
2150,15267,21,5,1717.36,United Kingdom,Domestic,1
2151,15269,23,1,408.8,United Kingdom,Domestic,0
2152,15270,15,7,2379.49,United Kingdom,Domestic,2
2153,15271,6,15,2493.34,United Kingdom,Domestic,2
2154,15272,56,2,721.94,United Kingdom,Domestic,1
2155,15274,3,2,716.57,United Kingdom,Domestic,0
2156,15275,37,1,615.14,United Kingdom,Domestic,0
2157,15276,65,1,128.63,United Kingdom,Domestic,3
2158,15277,46,1,255.9,United Kingdom,Domestic,3
2159,15279,354,1,290.51,United Kingdom,Domestic,3
2160,15280,171,1,113.12,United Kingdom,Domestic,3
2161,15281,58,9,2332.15,United Kingdom,Domestic,1
2162,15286,49,1,240.55,United Kingdom,Domestic,3
2163,15287,21,2,486.69,United Kingdom,Domestic,0
2164,15288,42,5,2306.52,United Kingdom,Domestic,1
2165,15289,28,3,939.78,United Kingdom,Domestic,1
2166,15290,4,18,7943.22,United Kingdom,Domestic,2
2167,15291,25,15,4668.3,United Kingdom,Domestic,2
2168,15292,200,1,178.39,United Kingdom,Domestic,3
2169,15296,50,6,3672.86,United Kingdom,Domestic,1
2170,15297,9,3,641.94,United Kingdom,Domestic,0
2171,15298,1,12,4799.9,United Kingdom,Domestic,2
2172,15299,66,7,4507.01,United Kingdom,Domestic,1
2173,15300,63,1,496.44,United Kingdom,Domestic,3
2174,15301,50,12,5049.95,United Kingdom,Domestic,2
2175,15303,289,1,574.02,United Kingdom,Domestic,3
2176,15304,60,8,694.4000000000001,United Kingdom,Domestic,1
2177,15306,63,3,1174.35,United Kingdom,Domestic,1
2178,15307,95,1,205.3,United Kingdom,Domestic,3
2179,15308,273,1,310.47,United Kingdom,Domestic,3
2180,15311,0,91,60632.75,United Kingdom,Domestic,2
2181,15312,74,4,924.85,United Kingdom,Domestic,1
2182,15313,109,1,52.0,United Kingdom,Domestic,3
2183,15314,198,1,327.97,United Kingdom,Domestic,3
2184,15315,63,2,570.5,United Kingdom,Domestic,3
2185,15316,326,1,165.0,United Kingdom,Domestic,3
2186,15318,3,1,312.62,United Kingdom,Domestic,0
2187,15319,283,1,204.5,United Kingdom,Domestic,3
2188,15320,43,1,267.13,United Kingdom,Domestic,3
2189,15321,70,3,2748.31,United Kingdom,Domestic,1
2190,15322,85,1,679.68,United Kingdom,Domestic,3
2191,15325,103,1,161.74,United Kingdom,Domestic,3
2192,15326,333,1,311.71,United Kingdom,Domestic,3
2193,15327,52,1,208.75,United Kingdom,Domestic,3
2194,15329,38,3,1049.7,United Kingdom,Domestic,1
2195,15330,31,2,714.96,United Kingdom,Domestic,0
2196,15332,365,4,1661.06,Lithuania,International,1
2197,15333,207,1,1028.56,United Kingdom,Domestic,3
2198,15334,156,3,350.82,United Kingdom,Domestic,3
2199,15335,53,1,170.22,United Kingdom,Domestic,3
2200,15339,65,2,574.07,United Kingdom,Domestic,3
2201,15341,80,1,2020.52,United Kingdom,Domestic,1
2202,15342,129,1,406.09,United Kingdom,Domestic,3
2203,15343,86,1,364.5,United Kingdom,Domestic,3
2204,15344,0,3,563.94,United Kingdom,Domestic,0
2205,15345,45,1,393.54,United Kingdom,Domestic,3
2206,15346,332,1,252.42,United Kingdom,Domestic,3
2207,15347,365,1,201.6,United Kingdom,Domestic,3
2208,15348,71,1,158.04,United Kingdom,Domestic,3
2209,15349,157,2,463.91,United Kingdom,Domestic,3
2210,15350,372,1,115.65,United Kingdom,Domestic,3
2211,15351,11,7,1934.66,United Kingdom,Domestic,2
2212,15353,254,2,770.12,United Kingdom,Domestic,3
2213,15355,28,2,277.05,United Kingdom,Domestic,0
2214,15356,30,10,2718.03,United Kingdom,Domestic,2
2215,15358,4,22,8347.2,United Kingdom,Domestic,2
2216,15360,39,1,427.93,United Kingdom,Domestic,0
2217,15361,361,1,418.92,United Kingdom,Domestic,3
2218,15363,372,1,326.0,United Kingdom,Domestic,3
2219,15364,95,2,913.19,United Kingdom,Domestic,1
2220,15365,25,7,2314.32,United Kingdom,Domestic,1
2221,15366,74,2,602.51,United Kingdom,Domestic,3
2222,15367,56,4,1877.59,United Kingdom,Domestic,1
2223,15368,20,1,446.94000000000005,United Kingdom,Domestic,0
2224,15370,40,7,2386.05,United Kingdom,Domestic,1
2225,15372,136,1,2007.4,United Kingdom,Domestic,1
2226,15373,7,12,2415.91,United Kingdom,Domestic,2
2227,15374,128,1,168.0,United Kingdom,Domestic,3
2228,15376,39,3,1221.56,United Kingdom,Domestic,1
2229,15379,168,7,3703.29,United Kingdom,Domestic,1
2230,15380,8,5,1690.2600000000002,United Kingdom,Domestic,1
2231,15381,213,2,596.85,United Kingdom,Domestic,3
2232,15382,14,6,5955.71,United Kingdom,Domestic,2
2233,15384,169,2,642.41,United Kingdom,Domestic,3
2234,15385,39,1,316.88,United Kingdom,Domestic,3
2235,15386,185,1,394.14,United Kingdom,Domestic,3
2236,15388,269,1,140.54,Canada,International,3
2237,15389,171,1,500.0,United Kingdom,Domestic,3
2238,15392,4,4,1535.53,United Kingdom,Domestic,0
2239,15393,15,2,231.86,United Kingdom,Domestic,0
2240,15394,9,4,2183.54,United Kingdom,Domestic,1
2241,15395,325,1,107.45,United Kingdom,Domestic,3
2242,15396,112,1,288.18,United Kingdom,Domestic,3
2243,15397,289,1,94.0,United Kingdom,Domestic,3
2244,15398,15,2,1345.53,United Kingdom,Domestic,0
2245,15399,0,3,815.77,United Kingdom,Domestic,0
2246,15400,91,5,716.2,United Kingdom,Domestic,1
2247,15402,148,2,626.77,United Kingdom,Domestic,3
2248,15405,188,1,349.1,United Kingdom,Domestic,3
2249,15406,30,2,510.71,United Kingdom,Domestic,0
2250,15407,33,4,1046.74,United Kingdom,Domestic,1
2251,15408,263,1,267.18,United Kingdom,Domestic,3
2252,15410,83,8,3450.84,United Kingdom,Domestic,1
2253,15411,25,4,1348.93,United Kingdom,Domestic,1
2254,15412,170,1,190.53,United Kingdom,Domestic,3
2255,15414,9,3,774.9000000000001,United Kingdom,Domestic,0
2256,15415,312,1,559.61,United Kingdom,Domestic,3
2257,15416,64,4,3984.32,United Kingdom,Domestic,1
2258,15417,84,1,508.8,United Kingdom,Domestic,3
2259,15419,24,1,135.86,United Kingdom,Domestic,0
2260,15421,58,4,950.36,United Kingdom,Domestic,1
2261,15422,322,2,97.7,United Kingdom,Domestic,3
2262,15423,37,1,43.5,United Kingdom,Domestic,3
2263,15424,253,2,383.34,United Kingdom,Domestic,3
2264,15426,18,5,1404.07,United Kingdom,Domestic,1
2265,15427,32,3,1430.54,United Kingdom,Domestic,1
2266,15428,14,1,93.78,United Kingdom,Domestic,0
2267,15429,26,2,397.35,United Kingdom,Domestic,0
2268,15432,22,1,171.19,United Kingdom,Domestic,0
2269,15433,213,2,533.3,United Kingdom,Domestic,3
2270,15434,7,5,1041.48,United Kingdom,Domestic,0
2271,15435,21,1,149.29,United Kingdom,Domestic,0
2272,15436,11,3,1067.75,United Kingdom,Domestic,0
2273,15437,261,1,200.16,United Kingdom,Domestic,3
2274,15438,130,1,156.57999999999998,United Kingdom,Domestic,3
2275,15440,54,3,383.68,United Kingdom,Domestic,1
2276,15442,248,1,594.0,United Kingdom,Domestic,3
2277,15443,1,7,3213.59,United Kingdom,Domestic,2
2278,15444,8,2,1411.21,United Kingdom,Domestic,0
2279,15445,263,1,113.5,United Kingdom,Domestic,3
2280,15447,330,1,155.17,United Kingdom,Domestic,3
2281,15448,312,1,494.64,United Kingdom,Domestic,3
2282,15449,25,3,974.52,United Kingdom,Domestic,1
2283,15450,29,1,429.84,United Kingdom,Domestic,0
2284,15452,29,3,528.48,United Kingdom,Domestic,0
2285,15453,1,7,1371.77,United Kingdom,Domestic,2
2286,15454,361,1,179.1,United Kingdom,Domestic,3
2287,15456,282,3,434.59,United Kingdom,Domestic,3
2288,15457,261,1,237.07,United Kingdom,Domestic,3
2289,15458,24,1,161.64,United Kingdom,Domestic,0
2290,15460,353,1,214.26,United Kingdom,Domestic,3
2291,15462,93,3,234.6,United Kingdom,Domestic,3
2292,15463,28,1,126.14,United Kingdom,Domestic,0
2293,15464,337,1,1044.65,United Kingdom,Domestic,3
2294,15465,19,18,7354.62,United Kingdom,Domestic,2
2295,15466,84,1,334.53,United Kingdom,Domestic,3
2296,15467,8,3,524.88,United Kingdom,Domestic,0
2297,15468,50,2,467.51,United Kingdom,Domestic,0
2298,15469,49,2,538.55,United Kingdom,Domestic,0
2299,15471,1,1,454.48,United Kingdom,Domestic,0
2300,15472,112,1,371.56,United Kingdom,Domestic,3
2301,15473,13,7,1771.2,United Kingdom,Domestic,2
2302,15475,76,1,454.11,United Kingdom,Domestic,3
2303,15478,39,2,1399.92,United Kingdom,Domestic,1
2304,15480,115,1,905.5,Malta,International,3
2305,15482,15,12,10879.76,United Kingdom,Domestic,2
2306,15483,160,4,225.26,United Kingdom,Domestic,3
2307,15484,0,4,3590.41,United Kingdom,Domestic,2
2308,15485,29,3,2564.5,United Kingdom,Domestic,1
2309,15488,92,1,91.32,United Kingdom,Domestic,3
2310,15489,22,3,1134.28,United Kingdom,Domestic,1
2311,15491,94,6,3100.09,United Kingdom,Domestic,1
2312,15492,27,2,659.4599999999999,United Kingdom,Domestic,0
2313,15493,32,5,1953.41,United Kingdom,Domestic,1
2314,15494,20,2,1280.58,United Kingdom,Domestic,0
2315,15497,17,2,1262.2,United Kingdom,Domestic,0
2316,15498,2,27,13316.4,United Kingdom,Domestic,2
2317,15500,7,4,1131.56,United Kingdom,Domestic,0
2318,15502,15,12,10384.93,United Kingdom,Domestic,2
2319,15503,362,1,141.04,United Kingdom,Domestic,3
2320,15504,80,1,52.83,United Kingdom,Domestic,3
2321,15505,52,5,3610.96,United Kingdom,Domestic,1
2322,15506,22,3,972.08,United Kingdom,Domestic,1
2323,15507,171,1,475.86,United Kingdom,Domestic,3
2324,15508,188,6,1000.27,United Kingdom,Domestic,1
2325,15510,330,1,250.0,United Kingdom,Domestic,3
2326,15511,11,5,900.53,United Kingdom,Domestic,1
2327,15512,155,2,121.0,United Kingdom,Domestic,3
2328,15513,32,19,14758.22,United Kingdom,Domestic,2
2329,15514,11,11,4023.72,United Kingdom,Domestic,2
2330,15516,44,3,62.43,United Kingdom,Domestic,3
2331,15517,232,1,267.03,United Kingdom,Domestic,3
2332,15518,63,8,1921.55,United Kingdom,Domestic,1
2333,15520,1,1,343.5,United Kingdom,Domestic,0
2334,15521,39,8,3000.2,United Kingdom,Domestic,1
2335,15522,32,2,397.99,United Kingdom,Domestic,0
2336,15523,83,1,412.0100000000001,United Kingdom,Domestic,3
2337,15524,24,1,440.0,United Kingdom,Domestic,0
2338,15525,1,3,734.37,United Kingdom,Domestic,0
2339,15526,32,2,148.44,United Kingdom,Domestic,0
2340,15527,18,8,2428.53,United Kingdom,Domestic,2
2341,15528,253,1,229.33,United Kingdom,Domestic,3
2342,15529,22,11,3962.6,United Kingdom,Domestic,2
2343,15530,21,4,1497.31,United Kingdom,Domestic,1
2344,15531,7,2,1972.39,United Kingdom,Domestic,0
2345,15532,24,4,1564.73,United Kingdom,Domestic,1
2346,15533,18,3,807.57,United Kingdom,Domestic,0
2347,15535,172,4,502.9,United Kingdom,Domestic,1
2348,15537,162,1,110.92,United Kingdom,Domestic,3
2349,15539,6,1,538.46,United Kingdom,Domestic,0
2350,15540,10,1,213.3,United Kingdom,Domestic,0
2351,15541,113,1,85.13000000000001,United Kingdom,Domestic,3
2352,15543,287,1,127.86,United Kingdom,Domestic,3
2353,15544,8,9,3546.71,United Kingdom,Domestic,2
2354,15545,53,2,288.97,United Kingdom,Domestic,3
2355,15547,6,14,4910.6,United Kingdom,Domestic,2
2356,15549,76,3,1681.46,United Kingdom,Domestic,1
2357,15550,3,4,575.63,United Kingdom,Domestic,0
2358,15551,36,1,436.06,United Kingdom,Domestic,0
2359,15552,216,1,90.12,United Kingdom,Domestic,3
2360,15553,59,1,428.93,United Kingdom,Domestic,3
2361,15554,277,1,217.2,United Kingdom,Domestic,3
2362,15555,11,16,4794.86,United Kingdom,Domestic,2
2363,15556,23,1,279.77,United Kingdom,Domestic,0
2364,15557,28,1,468.91,United Kingdom,Domestic,0
2365,15561,11,4,800.59,United Kingdom,Domestic,0
2366,15562,351,1,134.55,United Kingdom,Domestic,3
2367,15563,21,4,1400.44,United Kingdom,Domestic,1
2368,15565,49,2,173.16,United Kingdom,Domestic,3
2369,15567,18,1,186.01,United Kingdom,Domestic,0
2370,15568,2,3,758.29,United Kingdom,Domestic,0
2371,15569,103,5,1375.71,United Kingdom,Domestic,1
2372,15570,6,12,4148.82,United Kingdom,Domestic,2
2373,15571,11,4,650.4300000000001,United Kingdom,Domestic,0
2374,15572,4,7,2533.42,United Kingdom,Domestic,2
2375,15573,31,2,591.1899999999999,United Kingdom,Domestic,0
2376,15574,177,4,675.64,United Kingdom,Domestic,1
2377,15576,37,1,921.37,United Kingdom,Domestic,0
2378,15577,150,3,258.88,United Kingdom,Domestic,3
2379,15578,161,1,127.1,United Kingdom,Domestic,3
2380,15579,68,2,327.6,United Kingdom,Domestic,3
2381,15581,120,13,3675.77,United Kingdom,Domestic,1
2382,15582,24,3,682.9100000000001,United Kingdom,Domestic,0
2383,15584,23,4,720.86,United Kingdom,Domestic,1
2384,15585,176,1,455.3,United Kingdom,Domestic,3
2385,15587,49,4,913.68,United Kingdom,Domestic,1
2386,15589,255,3,478.53,United Kingdom,Domestic,3
2387,15592,46,1,388.58,United Kingdom,Domestic,3
2388,15593,70,1,199.8,United Kingdom,Domestic,3
2389,15594,15,5,1771.78,United Kingdom,Domestic,1
2390,15596,100,5,1406.59,United Kingdom,Domestic,1
2391,15597,34,1,324.57,United Kingdom,Domestic,0
2392,15598,52,1,240.68,United Kingdom,Domestic,3
2393,15599,26,2,761.74,United Kingdom,Domestic,0
2394,15601,10,14,6776.56,United Kingdom,Domestic,2
2395,15602,7,9,1297.87,United Kingdom,Domestic,2
2396,15603,78,1,48.48,United Kingdom,Domestic,3
2397,15604,51,1,216.39,United Kingdom,Domestic,3
2398,15605,35,5,1198.23,United Kingdom,Domestic,1
2399,15606,60,9,2920.16,United Kingdom,Domestic,1
2400,15607,336,1,104.76,United Kingdom,Domestic,3
2401,15608,27,4,1093.68,United Kingdom,Domestic,1
2402,15609,183,1,298.48,United Kingdom,Domestic,3
2403,15610,51,1,112.46,United Kingdom,Domestic,3
2404,15611,9,13,1591.45,United Kingdom,Domestic,2
2405,15612,35,2,195.15,United Kingdom,Domestic,0
2406,15615,9,23,10399.74,United Kingdom,Domestic,2
2407,15618,32,4,776.851,United Kingdom,Domestic,1
2408,15619,10,1,336.40000000000003,United Kingdom,Domestic,0
2409,15620,56,3,1553.18,United Kingdom,Domestic,1
2410,15621,3,4,1293.03,United Kingdom,Domestic,0
2411,15622,42,9,3709.56,United Kingdom,Domestic,1
2412,15623,140,1,301.03,United Kingdom,Domestic,3
2413,15624,116,4,588.13,United Kingdom,Domestic,1
2414,15625,103,4,1534.26,United Kingdom,Domestic,1
2415,15626,74,2,675.8,United Kingdom,Domestic,1
2416,15628,4,9,2870.24,United Kingdom,Domestic,2
2417,15630,44,2,1186.35,United Kingdom,Domestic,1
2418,15632,15,8,3285.31,United Kingdom,Domestic,2
2419,15634,16,1,243.55,United Kingdom,Domestic,0
2420,15636,89,2,724.76,United Kingdom,Domestic,3
2421,15637,52,1,223.36,United Kingdom,Domestic,3
2422,15639,133,1,425.32,United Kingdom,Domestic,3
2423,15640,3,15,12416.11,United Kingdom,Domestic,2
2424,15641,104,4,1887.2,United Kingdom,Domestic,1
2425,15643,191,3,664.0,United Kingdom,Domestic,3
2426,15644,165,4,803.54,United Kingdom,Domestic,1
2427,15645,18,1,612.01,United Kingdom,Domestic,0
2428,15646,157,3,447.64,United Kingdom,Domestic,3
2429,15648,203,2,639.5,United Kingdom,Domestic,3
2430,15649,335,2,816.0,United Kingdom,Domestic,3
2431,15651,36,3,646.3,United Kingdom,Domestic,1
2432,15652,90,1,337.74,United Kingdom,Domestic,3
2433,15653,92,2,877.4399999999999,United Kingdom,Domestic,1
2434,15654,8,2,922.53,United Kingdom,Domestic,0
2435,15655,242,1,560.67,United Kingdom,Domestic,3
2436,15656,44,4,748.5,United Kingdom,Domestic,1
2437,15657,22,1,30.0,United Kingdom,Domestic,3
2438,15658,189,5,1024.1,United Kingdom,Domestic,1
2439,15659,43,1,306.45,United Kingdom,Domestic,3
2440,15660,24,9,1600.86,United Kingdom,Domestic,1
2441,15661,316,2,309.8,United Kingdom,Domestic,3
2442,15663,105,1,138.14,United Kingdom,Domestic,3
2443,15664,50,1,386.43,United Kingdom,Domestic,3
2444,15665,167,2,2222.21,United Kingdom,Domestic,1
2445,15667,39,1,301.32,United Kingdom,Domestic,3
2446,15668,217,1,76.32000000000001,United Kingdom,Domestic,3
2447,15669,39,4,684.34,United Kingdom,Domestic,1
2448,15670,296,1,173.05,United Kingdom,Domestic,3
2449,15671,18,7,2657.13,United Kingdom,Domestic,2
2450,15673,87,4,2726.23,United Kingdom,Domestic,1
2451,15674,72,5,2446.6,United Kingdom,Domestic,1
2452,15675,80,3,323.69,United Kingdom,Domestic,3
2453,15676,18,3,3435.76,United Kingdom,Domestic,1
2454,15677,48,1,657.23,United Kingdom,Domestic,3
2455,15678,52,1,352.7,United Kingdom,Domestic,3
2456,15679,23,4,781.28,United Kingdom,Domestic,1
2457,15680,8,3,1333.68,United Kingdom,Domestic,0
2458,15681,24,5,1426.16,United Kingdom,Domestic,1
2459,15683,116,1,193.75,United Kingdom,Domestic,3
2460,15687,8,9,2993.1,United Kingdom,Domestic,2
2461,15689,119,2,254.1,United Kingdom,Domestic,3
2462,15690,3,2,239.76,United Kingdom,Domestic,0
2463,15691,251,1,136.8,United Kingdom,Domestic,3
2464,15692,27,1,191.04,United Kingdom,Domestic,0
2465,15694,0,14,6479.4,United Kingdom,Domestic,2
2466,15695,266,2,409.98,United Kingdom,Domestic,3
2467,15696,32,8,2711.11,United Kingdom,Domestic,1
2468,15699,17,1,309.65,United Kingdom,Domestic,0
2469,15700,171,2,696.68,United Kingdom,Domestic,3
2470,15701,1,4,1529.0,United Kingdom,Domestic,2
2471,15703,264,1,211.5,United Kingdom,Domestic,3
2472,15704,139,4,2293.62,United Kingdom,Domestic,1
2473,15705,200,1,143.1,United Kingdom,Domestic,3
2474,15706,63,4,1060.56,United Kingdom,Domestic,1
2475,15707,34,4,916.98,United Kingdom,Domestic,1
2476,15708,40,7,3235.25,United Kingdom,Domestic,1
2477,15709,283,1,133.25,United Kingdom,Domestic,3
2478,15712,8,5,1072.36,United Kingdom,Domestic,1
2479,15713,142,2,356.7,United Kingdom,Domestic,3
2480,15714,11,2,330.03000000000003,United Kingdom,Domestic,0
2481,15716,145,4,1101.11,United Kingdom,Domestic,1
2482,15717,233,1,150.3,United Kingdom,Domestic,3
2483,15719,32,13,5030.07,United Kingdom,Domestic,2
2484,15720,23,1,598.73,United Kingdom,Domestic,0
2485,15721,11,1,471.4,United Kingdom,Domestic,0
2486,15722,35,5,2211.21,United Kingdom,Domestic,1
2487,15723,364,1,190.7,United Kingdom,Domestic,3
2488,15724,200,2,218.25,United Kingdom,Domestic,3
2489,15725,14,1,415.25,United Kingdom,Domestic,0
2490,15727,16,7,5159.06,United Kingdom,Domestic,2
2491,15729,212,1,85.0,United Kingdom,Domestic,3
2492,15730,65,3,1120.88,United Kingdom,Domestic,1
2493,15732,211,2,294.12,United Kingdom,Domestic,3
2494,15733,282,1,162.3,United Kingdom,Domestic,3
2495,15734,114,2,1339.45,United Kingdom,Domestic,1
2496,15737,14,8,1188.12,United Kingdom,Domestic,2
2497,15738,18,16,4812.42,United Kingdom,Domestic,2
2498,15739,65,1,449.12,United Kingdom,Domestic,3
2499,15740,48,1,154.88,United Kingdom,Domestic,3
2500,15743,15,4,775.96,United Kingdom,Domestic,0
2501,15744,77,1,34.8,United Kingdom,Domestic,3
2502,15745,18,4,1094.59,United Kingdom,Domestic,1
2503,15746,133,1,196.88,United Kingdom,Domestic,3
2504,15747,12,3,946.64,United Kingdom,Domestic,0
2505,15748,39,1,144.36,United Kingdom,Domestic,3
2506,15749,234,3,44534.3,United Kingdom,Domestic,1
2507,15750,2,8,2463.05,United Kingdom,Domestic,2
2508,15752,39,7,2626.6,United Kingdom,Domestic,1
2509,15753,304,1,79.2,United Kingdom,Domestic,3
2510,15754,50,3,458.57,United Kingdom,Domestic,1
2511,15755,9,6,2364.25,United Kingdom,Domestic,2
2512,15756,60,4,528.01,United Kingdom,Domestic,1
2513,15757,65,2,714.42,United Kingdom,Domestic,1
2514,15758,24,1,205.25,United Kingdom,Domestic,0
2515,15759,217,3,253.04,United Kingdom,Domestic,3
2516,15762,64,2,583.75,United Kingdom,Domestic,3
2517,15763,31,2,1086.92,United Kingdom,Domestic,1
2518,15764,87,6,3279.97,United Kingdom,Domestic,1
2519,15766,63,1,315.06,United Kingdom,Domestic,3
2520,15768,115,3,621.8299999999999,United Kingdom,Domestic,1
2521,15769,6,26,56252.72,United Kingdom,Domestic,2
2522,15773,5,1,635.6800000000001,United Kingdom,Domestic,0
2523,15774,68,1,270.8,United Kingdom,Domestic,3
2524,15775,244,1,104.9,United Kingdom,Domestic,3
2525,15776,132,1,241.62,United Kingdom,Domestic,3
2526,15777,240,4,1047.11,United Kingdom,Domestic,1
2527,15780,183,3,475.28,United Kingdom,Domestic,3
2528,15781,24,3,345.46,United Kingdom,Domestic,0
2529,15782,9,3,2614.74,United Kingdom,Domestic,1
2530,15783,10,1,246.3,United Kingdom,Domestic,0
2531,15785,32,5,2328.9700000000003,United Kingdom,Domestic,1
2532,15786,45,3,4919.0,United Kingdom,Domestic,1
2533,15787,25,3,933.26,United Kingdom,Domestic,1
2534,15789,357,1,351.3,United Kingdom,Domestic,3
2535,15790,9,1,218.75,United Kingdom,Domestic,0
2536,15791,43,2,1612.69,United Kingdom,Domestic,1
2537,15793,14,3,965.61,United Kingdom,Domestic,0
2538,15795,149,1,610.01,United Kingdom,Domestic,3
2539,15796,0,8,2708.61,United Kingdom,Domestic,2
2540,15797,112,4,2207.4,United Kingdom,Domestic,1
2541,15799,75,3,884.14,United Kingdom,Domestic,1
2542,15800,106,2,696.89,United Kingdom,Domestic,3
2543,15801,45,3,1063.95,United Kingdom,Domestic,1
2544,15802,142,1,451.42,United Kingdom,Domestic,3
2545,15803,50,1,415.8200000000001,United Kingdom,Domestic,3
2546,15804,0,13,4206.39,United Kingdom,Domestic,2
2547,15805,22,17,5488.18,United Kingdom,Domestic,2
2548,15806,45,3,784.58,United Kingdom,Domestic,1
2549,15807,49,3,903.9,United Kingdom,Domestic,1
2550,15808,305,4,3651.27,United Kingdom,Domestic,1
2551,15809,35,5,515.77,United Kingdom,Domestic,1
2552,15810,78,4,1391.98,United Kingdom,Domestic,1
2553,15811,21,6,2218.62,United Kingdom,Domestic,1
2554,15812,106,5,1801.14,United Kingdom,Domestic,1
2555,15813,207,2,1303.91,United Kingdom,Domestic,1
2556,15814,16,4,1945.33,United Kingdom,Domestic,1
2557,15815,63,5,2100.6,United Kingdom,Domestic,1
2558,15819,48,4,1905.45,United Kingdom,Domestic,1
2559,15820,319,1,206.98,United Kingdom,Domestic,3
2560,15821,43,2,570.96,United Kingdom,Domestic,0
2561,15822,2,2,885.47,United Kingdom,Domestic,0
2562,15823,371,1,15.0,United Kingdom,Domestic,3
2563,15825,171,1,532.94,United Kingdom,Domestic,3
2564,15826,55,3,1654.31,United Kingdom,Domestic,1
2565,15827,72,14,1836.09,United Kingdom,Domestic,1
2566,15829,98,2,636.14,United Kingdom,Domestic,3
2567,15830,37,1,576.0,United Kingdom,Domestic,0
2568,15831,57,3,794.64,United Kingdom,Domestic,1
2569,15832,253,1,836.79,United Kingdom,Domestic,3
2570,15834,69,4,2225.15,United Kingdom,Domestic,1
2571,15835,43,4,954.09,United Kingdom,Domestic,1
2572,15836,49,1,137.37,United Kingdom,Domestic,3
2573,15837,64,1,391.98,United Kingdom,Domestic,3
2574,15838,10,19,33643.08,United Kingdom,Domestic,2
2575,15839,32,3,1048.49,United Kingdom,Domestic,1
2576,15840,58,2,355.56,United Kingdom,Domestic,3
2577,15841,72,4,1224.06,United Kingdom,Domestic,1
2578,15843,303,1,118.95000000000002,United Kingdom,Domestic,3
2579,15844,45,1,130.73999999999998,United Kingdom,Domestic,3
2580,15845,17,8,3711.77,United Kingdom,Domestic,2
2581,15847,37,2,389.27,United Kingdom,Domestic,0
2582,15850,18,2,234.88,United Kingdom,Domestic,0
2583,15852,186,2,160.71,United Kingdom,Domestic,3
2584,15853,51,1,110.8,United Kingdom,Domestic,3
2585,15854,3,12,2969.12,United Kingdom,Domestic,2
2586,15855,136,5,712.24,United Kingdom,Domestic,1
2587,15856,3,27,16143.64,United Kingdom,Domestic,2
2588,15857,18,1,297.0,United Kingdom,Domestic,0
2589,15858,15,5,1427.57,United Kingdom,Domestic,1
2590,15860,40,8,965.16,United Kingdom,Domestic,1
2591,15861,11,8,3146.92,United Kingdom,Domestic,2
2592,15862,7,4,832.88,United Kingdom,Domestic,0
2593,15863,25,2,68.84,United Kingdom,Domestic,0
2594,15864,21,6,1936.32,United Kingdom,Domestic,1
2595,15865,40,3,895.13,United Kingdom,Domestic,1
2596,15866,100,1,211.89,United Kingdom,Domestic,3
2597,15867,4,15,3810.14,United Kingdom,Domestic,2
2598,15869,276,2,149.64,United Kingdom,Domestic,3
2599,15870,32,1,351.44,United Kingdom,Domestic,0
2600,15872,14,2,316.25,United Kingdom,Domestic,0
2601,15874,63,7,4405.88,United Kingdom,Domestic,1
2602,15877,1,2,490.33,United Kingdom,Domestic,0
2603,15880,368,1,329.03000000000003,United Kingdom,Domestic,3
2604,15881,311,5,501.39,United Kingdom,Domestic,1
2605,15882,198,4,516.36,United Kingdom,Domestic,1
2606,15883,1,2,396.48,United Kingdom,Domestic,0
2607,15885,92,3,379.35,United Kingdom,Domestic,3
2608,15886,59,1,181.09,United Kingdom,Domestic,3
2609,15888,80,1,168.31,United Kingdom,Domestic,3
2610,15889,156,2,420.07,United Kingdom,Domestic,3
2611,15891,226,1,511.68,United Kingdom,Domestic,3
2612,15894,252,2,258.25,United Kingdom,Domestic,3
2613,15895,149,1,179.17,United Kingdom,Domestic,3
2614,15897,193,2,208.59,United Kingdom,Domestic,3
2615,15898,0,5,1383.83,United Kingdom,Domestic,2
2616,15899,368,1,56.25,United Kingdom,Domestic,3
2617,15900,23,1,337.28,United Kingdom,Domestic,0
2618,15901,16,3,351.73,United Kingdom,Domestic,0
2619,15903,9,7,5126.76,United Kingdom,Domestic,2
2620,15904,7,1,164.68,United Kingdom,Domestic,0
