CustomerID,Recency,Frequency,Monetary,Country,Customer_Region
14476,256,1,193.0,United Kingdom,Domestic
14477,19,4,1309.6,United Kingdom,Domestic
14479,253,2,316.25,United Kingdom,Domestic
14480,10,1,279.05,United Kingdom,Domestic
14481,164,2,636.51,United Kingdom,Domestic
14482,17,6,2022.81,United Kingdom,Domestic
14483,281,1,137.1,United Kingdom,Domestic
14484,49,1,321.92,United Kingdom,Domestic
14485,38,1,162.8,United Kingdom,Domestic
14487,26,6,1165.48,United Kingdom,Domestic
14488,67,1,1064.28,United Kingdom,Domestic
14489,206,1,463.38,United Kingdom,Domestic
14491,174,2,340.93,United Kingdom,Domestic
14493,6,5,2383.2400000000002,United Kingdom,Domestic
14494,25,1,139.56,United Kingdom,Domestic
14495,50,2,123.8,United Kingdom,Domestic
14496,311,2,538.8100000000001,United Kingdom,Domestic
14497,308,1,475.37,United Kingdom,Domestic
14498,42,5,1957.32,United Kingdom,Domestic
14499,25,3,808.44,United Kingdom,Domestic
14500,87,3,356.85,United Kingdom,Domestic
14501,183,2,251.21,United Kingdom,Domestic
14502,19,11,2429.83,United Kingdom,Domestic
14503,2,6,3543.26,United Kingdom,Domestic
14504,46,4,673.26,United Kingdom,Domestic
14505,16,8,5859.43,United Kingdom,Domestic
14506,16,5,1960.65,United Kingdom,Domestic
14507,23,6,1367.88,United Kingdom,Domestic
14508,21,2,268.05,United Kingdom,Domestic
14511,10,5,1314.81,United Kingdom,Domestic
14512,187,2,275.28,United Kingdom,Domestic
14513,100,3,455.59000000000003,United Kingdom,Domestic
14514,60,3,990.2,United Kingdom,Domestic
14515,17,6,2076.89,United Kingdom,Domestic
14517,32,2,330.45,United Kingdom,Domestic
14518,63,1,174.37,United Kingdom,Domestic
14520,1,2,270.6,United Kingdom,Domestic
14522,23,4,974.54,United Kingdom,Domestic
14523,107,1,241.09,United Kingdom,Domestic
14524,31,9,1843.83,United Kingdom,Domestic
14525,19,9,4215.9,United Kingdom,Domestic
14527,2,55,8507.13,United Kingdom,Domestic
14528,36,1,364.21999999999997,United Kingdom,Domestic
14529,59,3,578.61,United Kingdom,Domestic
14530,25,6,2862.11,United Kingdom,Domestic
14532,235,4,932.85,United Kingdom,Domestic
14533,24,7,1949.72,United Kingdom,Domestic
14534,2,18,4397.3,United Kingdom,Domestic
14535,59,3,2854.84,United Kingdom,Domestic
14536,259,1,170.95,United Kingdom,Domestic
14537,57,1,355.56,United Kingdom,Domestic
14538,64,2,388.25,United Kingdom,Domestic
14539,15,2,537.48,United Kingdom,Domestic
14540,9,3,952.66,United Kingdom,Domestic
14541,58,8,1453.35,United Kingdom,Domestic
14542,185,1,103.25,United Kingdom,Domestic
14543,28,16,3599.73,United Kingdom,Domestic
14544,23,2,2004.3,United Kingdom,Domestic
14546,4,5,2573.93,United Kingdom,Domestic
14547,3,8,3974.75,United Kingdom,Domestic
14548,150,2,652.8,United Kingdom,Domestic
14549,310,1,289.24,United Kingdom,Domestic
14550,10,2,757.37,United Kingdom,Domestic
14551,17,2,186.23,United Kingdom,Domestic
14552,151,1,164.22,United Kingdom,Domestic
14553,18,5,859.27,United Kingdom,Domestic
14554,9,4,2279.4900000000002,United Kingdom,Domestic
14555,56,2,312.54,United Kingdom,Domestic
14557,84,1,788.38,United Kingdom,Domestic
14560,6,22,2237.77,United Kingdom,Domestic
14561,75,3,1080.76,United Kingdom,Domestic
14562,3,18,5006.77,United Kingdom,Domestic
14565,95,4,3099.12,United Kingdom,Domestic
14567,56,2,1530.3600000000001,United Kingdom,Domestic
14569,0,1,227.39,United Kingdom,Domestic
14570,280,2,218.06,United Kingdom,Domestic
14572,2,7,2804.54,United Kingdom,Domestic
14573,179,9,1639.82,United Kingdom,Domestic
14576,371,1,35.400000000000006,United Kingdom,Domestic
14577,12,4,859.71,United Kingdom,Domestic
14578,2,1,168.63,United Kingdom,Domestic
14581,16,1,138.6,United Kingdom,Domestic
14582,40,1,114.11,United Kingdom,Domestic
14583,5,5,986.96,United Kingdom,Domestic
14584,168,4,1033.06,United Kingdom,Domestic
14585,49,1,157.05,United Kingdom,Domestic
14586,276,1,237.36,United Kingdom,Domestic
14587,18,9,1580.29,United Kingdom,Domestic
14589,371,1,39.75,United Kingdom,Domestic
14591,14,4,1320.21,United Kingdom,Domestic
14592,34,3,557.94,United Kingdom,Domestic
14593,21,3,617.15,United Kingdom,Domestic
14594,6,2,363.33,United Kingdom,Domestic
14595,19,6,1740.6,United Kingdom,Domestic
14597,10,2,866.24,United Kingdom,Domestic
14598,43,1,221.97,United Kingdom,Domestic
14600,305,1,393.33000000000004,United Kingdom,Domestic
14601,10,1,213.96,United Kingdom,Domestic
14603,274,1,660.0,United Kingdom,Domestic
14606,0,93,12076.15,United Kingdom,Domestic
14607,15,14,16209.5,United Kingdom,Domestic
14608,3,4,1785.15,United Kingdom,Domestic
14609,71,4,601.56,United Kingdom,Domestic
14616,242,3,406.08000000000004,United Kingdom,Domestic
14618,8,3,553.44,United Kingdom,Domestic
14619,245,1,394.44,United Kingdom,Domestic
14620,205,2,412.78000000000003,United Kingdom,Domestic
14621,0,5,1788.3600000000001,United Kingdom,Domestic
14622,184,1,320.58000000000004,United Kingdom,Domestic
14623,31,5,886.7,United Kingdom,Domestic
14624,56,2,225.85,United Kingdom,Domestic
14625,195,2,899.63,United Kingdom,Domestic
14626,23,4,2791.27,United Kingdom,Domestic
14628,90,2,671.96,United Kingdom,Domestic
14629,3,2,955.26,United Kingdom,Domestic
14631,50,3,1006.98,United Kingdom,Domestic
14632,262,1,114.56,United Kingdom,Domestic
14633,265,1,344.90000000000003,United Kingdom,Domestic
14636,35,2,609.85,United Kingdom,Domestic
14638,50,1,443.6,United Kingdom,Domestic
14639,51,6,2984.49,United Kingdom,Domestic
14640,23,6,2107.38,United Kingdom,Domestic
14641,21,1,110.46,United Kingdom,Domestic
14642,58,1,96.12,United Kingdom,Domestic
14643,169,2,693.8100000000001,United Kingdom,Domestic
14644,67,2,830.76,United Kingdom,Domestic
14645,156,2,597.09,United Kingdom,Domestic
14647,200,1,236.04000000000002,United Kingdom,Domestic
14649,4,4,1402.59,United Kingdom,Domestic
14651,66,2,653.75,United Kingdom,Domestic
14652,76,1,114.18,United Kingdom,Domestic
14653,0,7,1926.65,United Kingdom,Domestic
14655,7,4,1932.23,United Kingdom,Domestic
14656,168,2,291.05,United Kingdom,Domestic
14657,17,4,848.22,United Kingdom,Domestic
14658,4,2,247.15,United Kingdom,Domestic
14659,8,9,2529.93,United Kingdom,Domestic
14660,86,2,285.74,United Kingdom,Domestic
14661,26,1,107.95,United Kingdom,Domestic
14662,28,4,741.37,United Kingdom,Domestic
14664,19,2,636.24,United Kingdom,Domestic
14665,60,5,1835.7,United Kingdom,Domestic
14666,23,1,195.25,United Kingdom,Domestic
14667,10,25,9175.04,United Kingdom,Domestic
14669,241,3,1259.24,United Kingdom,Domestic
14670,279,2,392.86,United Kingdom,Domestic
14672,234,2,765.55,United Kingdom,Domestic
14673,2,5,1736.4,United Kingdom,Domestic
14675,15,1,596.36,United Kingdom,Domestic
14676,30,6,2548.2400000000002,United Kingdom,Domestic
14680,24,16,28754.11,United Kingdom,Domestic
14681,70,3,498.95,United Kingdom,Domestic
14682,187,2,52.0,United Kingdom,Domestic
14684,25,5,1201.51,United Kingdom,Domestic
14687,106,1,628.38,United Kingdom,Domestic
14688,7,21,5579.1,United Kingdom,Domestic
14689,208,1,112.8,United Kingdom,Domestic
14690,43,2,355.05,United Kingdom,Domestic
14691,30,5,2114.33,United Kingdom,Domestic
14692,136,4,591.55,United Kingdom,Domestic
14693,264,1,172.9,United Kingdom,Domestic
14696,3,7,2078.95,United Kingdom,Domestic
14697,217,2,188.60999999999999,United Kingdom,Domestic
14698,1,5,1217.27,United Kingdom,Domestic
14699,213,1,109.13000000000001,United Kingdom,Domestic
14700,31,3,2195.1,United Kingdom,Domestic
14701,10,9,2526.09,United Kingdom,Domestic
14702,0,17,3251.79,United Kingdom,Domestic
14703,14,1,318.17,United Kingdom,Domestic
14704,10,9,1493.96,United Kingdom,Domestic
14705,198,1,179.0,United Kingdom,Domestic
14708,2,3,1126.37,United Kingdom,Domestic
14709,14,13,4921.04,United Kingdom,Domestic
14710,13,4,599.48,United Kingdom,Domestic
14711,9,11,2839.62,United Kingdom,Domestic
14712,28,3,917.07,United Kingdom,Domestic
14713,8,11,2662.2,United Kingdom,Domestic
14714,23,1,160.19,United Kingdom,Domestic
14715,24,4,867.38,United Kingdom,Domestic
14716,42,2,307.51,United Kingdom,Domestic
14719,1,5,1581.84,United Kingdom,Domestic
14720,5,3,663.81,United Kingdom,Domestic
14722,146,1,180.42000000000002,United Kingdom,Domestic
14723,9,6,1122.3600000000001,United Kingdom,Domestic
14725,24,1,655.58,United Kingdom,Domestic
14727,273,1,268.58,United Kingdom,Domestic
14729,373,1,313.49,United Kingdom,Domestic
14730,0,8,1897.57,United Kingdom,Domestic
14731,46,3,380.02,United Kingdom,Domestic
14732,7,8,2702.4900000000002,United Kingdom,Domestic
14733,15,12,9585.91,United Kingdom,Domestic
14735,3,32,6065.69,United Kingdom,Domestic
14737,3,3,1164.55,United Kingdom,Domestic
14738,42,7,1314.45,United Kingdom,Domestic
14739,3,7,3902.28,United Kingdom,Domestic
14740,196,3,1448.21,United Kingdom,Domestic
14741,11,6,1400.34,United Kingdom,Domestic
14744,15,7,1099.98,United Kingdom,Domestic
14745,112,5,1220.26,United Kingdom,Domestic
14747,248,1,328.2,United Kingdom,Domestic
14748,28,5,1415.75,United Kingdom,Domestic
14752,43,1,389.64,United Kingdom,Domestic
14753,86,1,563.15,United Kingdom,Domestic
14754,44,2,638.05,United Kingdom,Domestic
14755,9,11,5010.28,United Kingdom,Domestic
14756,14,1,738.96,United Kingdom,Domestic
14757,74,1,420.5,United Kingdom,Domestic
14758,144,4,1484.06,United Kingdom,Domestic
14759,4,3,1625.97,United Kingdom,Domestic
14760,296,1,89.2,United Kingdom,Domestic
14761,58,2,255.9,United Kingdom,Domestic
14762,263,1,300.52,United Kingdom,Domestic
14764,46,1,278.3,United Kingdom,Domestic
14765,28,3,254.11,United Kingdom,Domestic
14766,7,6,2473.37,United Kingdom,Domestic
14768,16,2,192.60000000000002,United Kingdom,Domestic
14769,2,8,10416.98,United Kingdom,Domestic
14770,231,2,876.42,United Kingdom,Domestic
14772,111,1,139.26,United Kingdom,Domestic
14775,57,3,1011.9,United Kingdom,Domestic
14776,50,11,2538.3,United Kingdom,Domestic
14778,126,2,730.86,United Kingdom,Domestic
14779,280,3,386.15,United Kingdom,Domestic
14780,54,2,447.68,United Kingdom,Domestic
14782,319,1,200.10000000000002,United Kingdom,Domestic
14784,25,2,289.99,United Kingdom,Domestic
14785,9,2,77.4,United Kingdom,Domestic
14788,6,2,679.4399999999999,United Kingdom,Domestic
14789,28,1,197.64,United Kingdom,Domestic
14790,16,4,745.06,United Kingdom,Domestic
14792,63,1,6.2,United Kingdom,Domestic
14793,20,1,228.99,United Kingdom,Domestic
14794,2,7,1319.91,United Kingdom,Domestic
14795,165,1,131.45000000000002,United Kingdom,Domestic
14796,0,17,7975.49,United Kingdom,Domestic
14798,52,3,173.74,United Kingdom,Domestic
14799,50,1,157.7,United Kingdom,Domestic
14800,47,12,4331.79,United Kingdom,Domestic
14801,60,1,189.34,United Kingdom,Domestic
14803,161,3,845.55,United Kingdom,Domestic
14804,8,1,353.27,United Kingdom,Domestic
14805,14,4,546.4,United Kingdom,Domestic
14806,74,1,193.39000000000001,United Kingdom,Domestic
14808,39,8,2718.6,United Kingdom,Domestic
14810,40,11,2085.33,United Kingdom,Domestic
14813,369,2,152.88,United Kingdom,Domestic
14815,36,2,778.5,United Kingdom,Domestic
14816,196,1,271.85,United Kingdom,Domestic
14817,199,2,1110.34,United Kingdom,Domestic
14818,73,3,657.8,United Kingdom,Domestic
14819,63,2,272.07,United Kingdom,Domestic
14820,20,4,507.29,United Kingdom,Domestic
14821,366,1,48.800000000000004,United Kingdom,Domestic
14823,179,3,321.43,United Kingdom,Domestic
14824,9,4,1127.71,United Kingdom,Domestic
14825,3,12,2221.01,United Kingdom,Domestic
14828,196,3,2139.76,United Kingdom,Domestic
14829,28,4,697.55,United Kingdom,Domestic
14830,52,1,188.88,United Kingdom,Domestic
14834,17,6,1720.3,United Kingdom,Domestic
14836,9,3,102.44999999999999,United Kingdom,Domestic
14837,89,4,1649.5,United Kingdom,Domestic
14840,267,1,62.85,United Kingdom,Domestic
14841,52,6,3295.76,United Kingdom,Domestic
14842,43,4,2824.69,United Kingdom,Domestic
14844,63,4,3189.81,United Kingdom,Domestic
14847,148,1,309.4,United Kingdom,Domestic
14849,21,25,7930.54,United Kingdom,Domestic
14850,311,1,325.75,United Kingdom,Domestic
14851,22,2,511.35,United Kingdom,Domestic
14852,57,6,2836.69,United Kingdom,Domestic
14853,23,2,475.8,United Kingdom,Domestic
14854,77,7,2740.03,United Kingdom,Domestic
14855,118,2,645.65,United Kingdom,Domestic
14856,35,3,1290.53,United Kingdom,Domestic
14857,59,2,1173.12,United Kingdom,Domestic
14859,12,4,1353.74,United Kingdom,Domestic
14860,18,1,170.32,United Kingdom,Domestic
14861,51,1,125.79,United Kingdom,Domestic
14862,25,2,841.1999999999999,United Kingdom,Domestic
14863,28,1,266.76,United Kingdom,Domestic
14865,6,2,52.2,United Kingdom,Domestic
14866,10,12,14389.9,United Kingdom,Domestic
14867,185,3,710.28,United Kingdom,Domestic
14868,2,8,2953.59,United Kingdom,Domestic
14869,8,2,721.45,United Kingdom,Domestic
14870,261,1,327.25,United Kingdom,Domestic
14871,2,4,501.28000000000003,United Kingdom,Domestic
14873,209,1,519.68,United Kingdom,Domestic
14875,107,2,1465.3200000000002,United Kingdom,Domestic
14878,12,9,1476.09,United Kingdom,Domestic
14880,76,3,690.59,United Kingdom,Domestic
14881,19,1,255.4,United Kingdom,Domestic
14882,26,2,589.7,United Kingdom,Domestic
14883,18,6,761.59,United Kingdom,Domestic
14885,131,1,765.3199999999999,United Kingdom,Domestic
14886,252,1,364.8,United Kingdom,Domestic
14887,78,1,1862.0,United Kingdom,Domestic
14888,206,1,369.2,United Kingdom,Domestic
14889,335,1,135.9,United Kingdom,Domestic
14890,253,1,125.65,United Kingdom,Domestic
14891,147,2,554.38,United Kingdom,Domestic
14893,9,2,1237.8500000000001,United Kingdom,Domestic
14894,84,1,655.75,United Kingdom,Domestic
14895,7,20,11138.710000000001,United Kingdom,Domestic
14896,204,2,468.77000000000004,United Kingdom,Domestic
14897,7,4,1366.38,United Kingdom,Domestic
14898,22,6,1269.31,United Kingdom,Domestic
14901,10,9,1421.29,United Kingdom,Domestic
14902,25,1,332.66,United Kingdom,Domestic
14903,20,5,2795.33,United Kingdom,Domestic
14904,1,2,1025.44,United Kingdom,Domestic
14905,157,2,616.15,United Kingdom,Domestic
14907,2,7,3501.1,United Kingdom,Domestic
14908,73,1,277.8,United Kingdom,Domestic
14910,2,4,434.35,United Kingdom,Domestic
14913,35,4,1227.43,United Kingdom,Domestic
14915,90,2,307.48,United Kingdom,Domestic
14916,70,4,1268.98,United Kingdom,Domestic
14918,115,2,1610.15,United Kingdom,Domestic
14920,212,2,977.77,United Kingdom,Domestic
14921,29,2,1316.07,United Kingdom,Domestic
14923,50,1,749.1,United Kingdom,Domestic
14924,245,1,310.05,United Kingdom,Domestic
14929,31,1,223.88,United Kingdom,Domestic
14944,29,12,5900.25,United Kingdom,Domestic
14946,13,1,100.9,United Kingdom,Domestic
14947,71,2,290.82,United Kingdom,Domestic
14948,22,6,1101.97,United Kingdom,Domestic
14950,18,1,371.2,United Kingdom,Domestic
14951,78,1,311.69,United Kingdom,Domestic
14952,59,11,8099.49,United Kingdom,Domestic
14953,24,1,285.67,United Kingdom,Domestic
14954,11,1,294.85,United Kingdom,Domestic
14957,252,1,58.49,United Kingdom,Domestic
14958,146,3,483.72999999999996,United Kingdom,Domestic
14959,63,4,695.42,United Kingdom,Domestic
14960,7,2,221.27,United Kingdom,Domestic
14961,10,9,7044.68,United Kingdom,Domestic
14962,270,1,126.7,United Kingdom,Domestic
14963,9,5,1472.34,United Kingdom,Domestic
14964,246,1,206.21,United Kingdom,Domestic
14965,95,2,596.09,United Kingdom,Domestic
14966,14,1,183.02,United Kingdom,Domestic
14967,49,1,463.8,United Kingdom,Domestic
14968,29,1,147.59,United Kingdom,Domestic
14970,67,4,1592.06,United Kingdom,Domestic
14971,34,3,1097.98,United Kingdom,Domestic
14972,127,1,114.77,United Kingdom,Domestic
14973,106,3,1314.45,United Kingdom,Domestic
14974,36,1,89.94,United Kingdom,Domestic
14975,56,1,279.94,United Kingdom,Domestic
14976,56,7,790.86,United Kingdom,Domestic
14978,71,5,1921.3700000000001,United Kingdom,Domestic
14981,245,1,102.12,United Kingdom,Domestic
14984,18,2,202.37,United Kingdom,Domestic
14985,197,2,292.01,United Kingdom,Domestic
14987,15,2,326.4,United Kingdom,Domestic
14988,211,1,334.54,United Kingdom,Domestic
14995,38,2,231.98000000000002,United Kingdom,Domestic
14997,45,3,546.1999999999999,United Kingdom,Domestic
14998,169,2,414.87,United Kingdom,Domestic
15000,47,1,490.52,United Kingdom,Domestic
15002,115,4,1641.76,United Kingdom,Domestic
15004,146,1,1220.77,United Kingdom,Domestic
15005,15,28,6295.37,United Kingdom,Domestic
15006,50,1,480.38,United Kingdom,Domestic
15007,158,1,156.91,United Kingdom,Domestic
15009,11,3,1259.43,United Kingdom,Domestic
15010,35,1,308.94,United Kingdom,Domestic
15012,53,2,405.04,United Kingdom,Domestic
15014,42,2,257.67,United Kingdom,Domestic
15016,172,1,170.04,United Kingdom,Domestic
15017,33,1,125.58,United Kingdom,Domestic
15018,38,3,496.21000000000004,United Kingdom,Domestic
15019,266,1,252.81,United Kingdom,Domestic
15021,8,9,1871.77,United Kingdom,Domestic
15022,11,4,852.39,United Kingdom,Domestic
15023,2,11,6720.41,United Kingdom,Domestic
15024,9,10,1636.43,United Kingdom,Domestic
15025,32,1,361.96,United Kingdom,Domestic
15026,79,3,469.0,United Kingdom,Domestic
15027,30,4,1066.1499999999999,United Kingdom,Domestic
15028,7,4,627.13,United Kingdom,Domestic
15030,71,2,518.28,United Kingdom,Domestic
15031,3,4,653.19,United Kingdom,Domestic
15032,255,3,4959.1,United Kingdom,Domestic
15033,4,10,2557.18,United Kingdom,Domestic
15034,15,8,4274.16,United Kingdom,Domestic
15035,89,1,252.73000000000002,United Kingdom,Domestic
15036,71,3,429.56,United Kingdom,Domestic
15038,58,6,685.74,United Kingdom,Domestic
15039,9,47,19766.59,United Kingdom,Domestic
15041,169,1,179.93,United Kingdom,Domestic
15042,198,1,135.93,United Kingdom,Domestic
15043,30,1,537.0,United Kingdom,Domestic
15044,18,17,7634.7300000000005,United Kingdom,Domestic
15045,151,2,735.66,United Kingdom,Domestic
15046,8,15,5090.42,United Kingdom,Domestic
15047,269,1,343.62,United Kingdom,Domestic
15048,64,4,381.0,United Kingdom,Domestic
15049,273,1,121.17000000000002,United Kingdom,Domestic
15050,24,3,1737.69,United Kingdom,Domestic
15051,22,3,1383.3600000000001,United Kingdom,Domestic
15052,318,1,207.73000000000002,United Kingdom,Domestic
15053,4,3,693.95,United Kingdom,Domestic
15054,11,2,302.1,United Kingdom,Domestic
15057,274,2,1489.5,United Kingdom,Domestic
15058,24,11,2102.54,United Kingdom,Domestic
15059,40,9,1337.72,United Kingdom,Domestic
15060,7,4,294.25,United Kingdom,Domestic
15061,3,48,54534.14,United Kingdom,Domestic
15062,70,4,987.86,United Kingdom,Domestic
15063,212,1,370.79999999999995,United Kingdom,Domestic
15065,37,4,3158.13,United Kingdom,Domestic
15066,52,1,893.59,United Kingdom,Domestic
15067,77,3,1744.76,United Kingdom,Domestic
15068,45,2,553.36,United Kingdom,Domestic
15069,178,1,1109.53,United Kingdom,Domestic
15070,372,1,106.2,United Kingdom,Domestic
15071,93,2,982.07,United Kingdom,Domestic
15073,9,3,1043.41,United Kingdom,Domestic
15074,104,1,735.67,United Kingdom,Domestic
15075,77,1,773.03,United Kingdom,Domestic
15076,172,1,880.85,United Kingdom,Domestic
15078,6,32,9743.11,United Kingdom,Domestic
15079,212,4,895.61,United Kingdom,Domestic
15081,21,5,504.8,United Kingdom,Domestic
15083,256,1,88.2,United Kingdom,Domestic
15087,281,1,306.94,United Kingdom,Domestic
15088,20,2,1160.07,United Kingdom,Domestic
15089,9,6,2420.84,United Kingdom,Domestic
15090,307,1,381.32,United Kingdom,Domestic
15091,67,1,480.71,United Kingdom,Domestic
15092,214,2,457.81,United Kingdom,Domestic
15093,17,6,4597.02,United Kingdom,Domestic
15095,103,4,1370.6,United Kingdom,Domestic
15096,42,1,219.39000000000001,United Kingdom,Domestic
15097,3,1,248.08,United Kingdom,Domestic
15098,181,3,39916.5,United Kingdom,Domestic
15099,83,1,410.48,United Kingdom,Domestic
15100,333,3,876.0,United Kingdom,Domestic
15101,8,2,317.53,United Kingdom,Domestic
15103,30,2,703.36,United Kingdom,Domestic
15104,196,2,993.54,United Kingdom,Domestic
15105,17,7,2298.93,United Kingdom,Domestic
15106,17,5,1422.52,United Kingdom,Domestic
15107,310,6,319.5,United Kingdom,Domestic
15109,245,1,484.95,United Kingdom,Domestic
15110,23,4,996.1,United Kingdom,Domestic
15111,28,3,1567.48,United Kingdom,Domestic
15113,9,3,3509.43,United Kingdom,Domestic
15114,29,10,2760.56,United Kingdom,Domestic
15115,17,1,340.11,United Kingdom,Domestic
15116,17,4,1352.75,United Kingdom,Domestic
15117,14,5,1551.78,United Kingdom,Domestic
15118,133,1,244.8,United Kingdom,Domestic
15119,245,1,266.4,United Kingdom,Domestic
15120,133,1,358.82,United Kingdom,Domestic
15121,49,2,457.72,United Kingdom,Domestic
15122,113,3,1633.78,United Kingdom,Domestic
15123,6,2,2199.31,United Kingdom,Domestic
15124,22,2,184.19,United Kingdom,Domestic
15125,24,15,11528.48,United Kingdom,Domestic
15127,65,1,406.53,United Kingdom,Domestic
15128,59,4,1471.0,United Kingdom,Domestic
15129,49,11,3447.4,United Kingdom,Domestic
15130,169,1,330.11,United Kingdom,Domestic
15132,17,5,977.9300000000001,United Kingdom,Domestic
15133,127,3,982.42,United Kingdom,Domestic
15134,14,8,1387.99,United Kingdom,Domestic
15135,238,1,139.05,United Kingdom,Domestic
15136,2,4,1286.7,United Kingdom,Domestic
15139,239,2,178.96,United Kingdom,Domestic
15140,51,7,2354.25,United Kingdom,Domestic
15142,45,1,498.74,United Kingdom,Domestic
15143,225,1,259.45,United Kingdom,Domestic
15144,7,17,6580.44,United Kingdom,Domestic
15145,3,4,1194.73,United Kingdom,Domestic
15146,164,2,1327.16,United Kingdom,Domestic
15147,239,1,623.5,United Kingdom,Domestic
15148,10,1,301.29,United Kingdom,Domestic
15149,133,1,520.8000000000001,United Kingdom,Domestic
15150,16,10,5291.33,United Kingdom,Domestic
15152,9,13,4745.69,United Kingdom,Domestic
15153,30,1,329.25,United Kingdom,Domestic
15154,74,1,254.28,United Kingdom,Domestic
15156,0,3,961.49,United Kingdom,Domestic
15157,3,3,1936.07,United Kingdom,Domestic
15158,44,1,401.40000000000003,United Kingdom,Domestic
15159,1,30,18641.010000000002,United Kingdom,Domestic
15160,356,1,158.16,United Kingdom,Domestic
15163,17,2,304.47,United Kingdom,Domestic
15164,68,3,824.58,United Kingdom,Domestic
15165,372,1,487.75,United Kingdom,Domestic
15167,320,1,158.8,United Kingdom,Domestic
15168,25,1,106.56,United Kingdom,Domestic
15171,330,1,1289.5,United Kingdom,Domestic
15172,8,5,1624.05,United Kingdom,Domestic
15174,322,1,135.75,United Kingdom,Domestic
15175,71,1,224.14,United Kingdom,Domestic
15178,259,1,40.5,United Kingdom,Domestic
15179,17,5,2206.95,United Kingdom,Domestic
15180,366,1,87.5,United Kingdom,Domestic
15181,65,3,689.4799999999999,United Kingdom,Domestic
15182,153,2,622.85,United Kingdom,Domestic
15184,28,2,402.2,United Kingdom,Domestic
15185,69,1,310.62,United Kingdom,Domestic
15186,13,2,411.41,United Kingdom,Domestic
15187,1,16,4777.18,United Kingdom,Domestic
15189,0,41,16225.39,United Kingdom,Domestic
15192,119,3,1044.32,United Kingdom,Domestic
15193,60,1,499.32,United Kingdom,Domestic
15194,2,15,7616.53,United Kingdom,Domestic
15195,2,1,3861.0,United Kingdom,Domestic
15197,10,3,1079.6100000000001,United Kingdom,Domestic
15198,91,2,193.64,United Kingdom,Domestic
15199,58,4,1268.7,United Kingdom,Domestic
15201,86,5,1236.54,United Kingdom,Domestic
15203,25,6,1827.8,United Kingdom,Domestic
15204,356,1,316.58,United Kingdom,Domestic
15205,84,2,653.24,United Kingdom,Domestic
15206,9,4,420.29999999999995,United Kingdom,Domestic
15208,0,5,870.12,United Kingdom,Domestic
15210,224,1,331.18,United Kingdom,Domestic
15211,59,2,894.4100000000001,United Kingdom,Domestic
15212,240,1,101.8,United Kingdom,Domestic
15213,318,2,328.35,United Kingdom,Domestic
15214,1,8,1661.44,United Kingdom,Domestic
15215,46,3,734.94,United Kingdom,Domestic
15216,87,1,96.6,United Kingdom,Domestic
15218,10,11,5756.89,United Kingdom,Domestic
15219,175,1,305.75,United Kingdom,Domestic
15220,51,6,1778.96,United Kingdom,Domestic
15221,365,1,403.25,United Kingdom,Domestic
15222,318,1,585.0,United Kingdom,Domestic
15223,225,2,755.75,United Kingdom,Domestic
15224,357,2,322.08,United Kingdom,Domestic
15225,233,1,409.40000000000003,United Kingdom,Domestic
15226,310,1,154.41,United Kingdom,Domestic
15227,36,5,1219.4,United Kingdom,Domestic
15228,65,4,3386.71,United Kingdom,Domestic
15230,238,2,429.6,United Kingdom,Domestic
15232,112,2,612.06,United Kingdom,Domestic
15234,276,1,197.0,United Kingdom,Domestic
15235,217,12,2247.51,United Kingdom,Domestic
15236,298,1,321.05,United Kingdom,Domestic
15237,1,4,1412.32,United Kingdom,Domestic
15238,28,3,1071.99,United Kingdom,Domestic
15239,9,2,780.59,United Kingdom,Domestic
15240,44,5,1706.57,United Kingdom,Domestic
15241,66,8,1756.44,United Kingdom,Domestic
15243,73,1,316.68,United Kingdom,Domestic
15244,64,2,631.57,United Kingdom,Domestic
15245,133,3,2515.84,United Kingdom,Domestic
15246,237,2,514.15,United Kingdom,Domestic
15247,121,1,356.0,United Kingdom,Domestic
15249,31,13,6688.46,United Kingdom,Domestic
15251,8,11,10484.99,United Kingdom,Domestic
15252,35,2,740.78,United Kingdom,Domestic
15253,15,5,918.1999999999999,United Kingdom,Domestic
15254,126,1,300.36,United Kingdom,Domestic
15255,66,1,890.85,United Kingdom,Domestic
15256,148,1,98.45,United Kingdom,Domestic
15257,282,1,317.15,United Kingdom,Domestic
15258,168,2,623.16,United Kingdom,Domestic
15260,99,7,1810.77,United Kingdom,Domestic
15261,134,1,254.82,United Kingdom,Domestic
15262,323,1,178.95000000000002,United Kingdom,Domestic
15263,106,1,156.51,United Kingdom,Domestic
15264,63,1,393.74,United Kingdom,Domestic
15265,150,2,1506.1200000000001,United Kingdom,Domestic
15266,337,1,119.3,United Kingdom,Domestic
15267,21,5,1717.36,United Kingdom,Domestic
15269,23,1,408.8,United Kingdom,Domestic
15270,15,7,2379.49,United Kingdom,Domestic
15271,6,15,2493.34,United Kingdom,Domestic
15272,56,2,721.94,United Kingdom,Domestic
15274,3,2,716.57,United Kingdom,Domestic
15275,37,1,615.14,United Kingdom,Domestic
15276,65,1,128.63,United Kingdom,Domestic
15277,46,1,255.89999999999998,United Kingdom,Domestic
15279,354,1,290.51,United Kingdom,Domestic
15280,171,1,113.12,United Kingdom,Domestic
15281,58,9,2332.15,United Kingdom,Domestic
15286,49,1,240.55,United Kingdom,Domestic
15287,21,2,486.69,United Kingdom,Domestic
